newid,state,fy,x2,x1fte,state_abbrev,state_fips,fips,year,state_pop_total,state_pop_1824,y_pop,x3_pop,x4_pop,x5_pop,y,x1,x3,x4,x5,MD
44,UTAH,2001,91953,1951.9355,UT,49,49,2000,2244502,319748,220.5162,24266.184,31317.326,2691.0322,494.949077,179.486324,54465.499136,70291.800064,6040.027136,0
44,UTAH,2002,98654,1920.4655,UT,49,49,2001,2283715,328513,231.74666,24930.08,32064.422,2638.7454,529.243337,189.461595,56933.199872,73226.00243199999,6026.142208,0
44,UTAH,2003,108386,2302.1858,UT,49,49,2002,2324815,333724,237.81639,25208.371,32690.256,2556.2703,552.8791,249.524699,58604.797952,75998.79782399999,5942.85568,0
44,UTAH,2004,108636,2556.467,UT,49,49,2003,2360137,333377,232.34558,25739.48,33535.809,2805.4409,548.3674,277.724363,60748.701696,79149.105152,6621.22496,0
44,UTAH,2005,107703,2741.5234,UT,49,49,2004,2401580,328927,241.12955,26983.652,35685.633,3041.3162,579.0919,295.270299,64803.401728,85701.902336,7303.96416,0
44,UTAH,2006,104350,3045.9253,UT,49,49,2005,2457719,326725,252.28848,28832.264,38326.148,3370.2603,620.0542,317.842306,70861.602816,94194.900992,8283.152896,0
44,UTAH,2007,102372,3243.5491,UT,49,49,2006,2525507,322408,255.86343,31305.793,42020.949,3600.4668,646.1849,332.0486,79062.99904,106124.20608,9093.004288,0
44,UTAH,2008,103320,3584.8484,UT,49,49,2007,2597746,320017,283.33047,33123.332,44135.453,3607.5349,736.0205999999999,370.386529,86045.999104,114652.700672,9371.459584,0
44,UTAH,2009,107649,3458.0103,UT,49,49,2008,2663029,319576,262.62607,33856.859,43553.938,3277.8374,699.3808309999999,372.251355,90161.799168,115985.399808,8728.976384,0
44,UTAH,2010,118446,3920.7769,UT,49,49,2009,2723421,319374,246.93579,31833.346,41614.168,3055.5239,672.5101,464.400349,86695.60012800001,113332.903936,8321.478144000001,0
44,UTAH,2011,125073,4331.2773,UT,49,49,2010,2775260,318357,240.55264,32156.412,42504.305,3263.5261,667.596122,541.725864,89242.402816,117960.4992,9057.133567999999,0
44,UTAH,2012,126594,4729.2041,UT,49,49,2011,2815430,321950,230.05521,34184.938,44234.59,3394.3926,647.704337,598.688859,96245.301248,124539.396096,9556.674559999999,0
44,UTAH,2013,123851,4998.5522,UT,49,49,2012,2854222,327180,232.52725,36129.145,45098.453,3569.5242,663.6844,619.0757170000001,103120.601088,128721.002496,10188.214272,0
44,UTAH,2014,119692,5367.1294,UT,49,49,2013,2899961,333150,243.18404,36699.527,46294.449,3557.0103,705.2242,642.402471,106427.203584,134252.101632,10315.191296,0
44,UTAH,2015,120352,5582.8931,UT,49,49,2014,2938671,334032,267.76578,38500.703,48069.246,3692.3362,786.875512,671.912361,113140.89984,141259.702272,10850.561024,0
44,UTAH,2016,122066,5866.7949,UT,49,49,2015,2984917,336951,275.94812,40833.598,50042.129,3817.7705,823.682214,716.136209,121884.901376,149371.600896,11395.728384,0
44,UTAH,2017,123075,6029.0044,UT,49,49,2016,3044321,340583,284.03445,42350.789,51861.582,4141.7007,864.692029,742.019725,128929.398784,157883.301888,12608.666624,0
45,VERMONT,1991,15382,5532.4404,VT,50,50,1990,564798,63666,83.038536,18233.068,20668.629,2129.3064,46.9,85.09999999999999,10298.000384,11673.6,1202.627968,0
45,VERMONT,1992,15780,5969.5815,VT,50,50,1991,568606,62615,81.427208,18465.158,20633.971,2327.6663,46.3,94.2,10499.39968,11732.599808,1323.524992,0
45,VERMONT,1993,15595,6681.6289,VT,50,50,1992,572751,61384,78.393578,19627.553,21891.361,2364.8042,44.9,104.2,11241.700352,12538.299392,1354.444032,0
45,VERMONT,1994,15344,7071.168,VT,50,50,1993,577748,59924,75.8116,20217.984,22547.719,2491.9636,43.8,108.5,11680.900096,13026.899968,1439.726976,0
45,VERMONT,1995,14979,7330.2622,VT,50,50,1994,583836,57800,76.220032,20976.953,23446.996,2473.4824,44.5,109.8,12247.100416,13689.20064,1444.108032,0
45,VERMONT,1996,14933,7674.2783,VT,50,50,1995,589002,55735,77.41909,21884.816,23584.641,2576.6992,45.6,114.6,12890.200064,13891.400704,1517.681024,0
45,VERMONT,1997,14982,7876.1182,VT,50,50,1996,593701,53617,76.974777,22882.9,24713.451,2724.688,45.7,118,13585.600512,14672.400384,1617.650048,0
45,VERMONT,1998,15324,9011.5977,VT,50,50,1997,597239,53068,56.164356,23998.936,25810.438,2880.1067,33.543544,138.093725,14333.100032,15415.000064,1720.112,0
45,VERMONT,1999,16049,8832.7891,VT,50,50,1998,600416,54217,58.284859,25666.705,26769.938,2971.9543,34.995161,141.757431,15410.700288,16073.099264,1784.40896,0
45,VERMONT,2000,15571,8783.2852,VT,50,50,1999,604683,55528,70.909172,27112.057,28377.35,3101.7012,42.87757,136.76453,16394.200064,17159.30112,1875.545984,0
45,VERMONT,2001,15914,8965.541,VT,50,50,2000,609618,56798,75.459793,29109.377,30038.32,3689.8635,46.00165,142.677617,17745.600512,18311.901184,2249.407232,0
45,VERMONT,2002,16379,9088.2676,VT,50,50,2001,612223,58845,80.314285,30743.537,31482.154,3209.8306,49.170254,148.856735,18821.900288,19274.098688,1965.132032,0
45,VERMONT,2003,16843,8922.6768,VT,50,50,2002,615442,60590,83.546593,31240.637,32762.311,3245.1853,51.418084,150.284648,19226.800128,20163.301376,1997.223296,0
45,VERMONT,2004,17429,9520.7422,VT,50,50,2003,617858,62583,85.447357,32343.516,34198.957,3700.1753,52.794333,165.937019,19983.699968,21130.098688,2286.182912,0
45,VERMONT,2005,18059,10081.563,VT,50,50,2004,619920,63919,87.568375,34112.949,36562.781,4153.376,54.285388,182.062938,21147.29984,22666.000384,2574.76096,0
45,VERMONT,2006,18868,10818.262,VT,50,50,2005,621215,64910,92.041534,34974.688,37844.066,4431.6333,57.177581,204.118958,21726.799872,23509.301248,2752.99712,0
45,VERMONT,2007,19381,11631.288,VT,50,50,2006,622892,65566,97.332336,37099.211,39027.313,4711.4619,60.627535,225.425995,23108.800512,24309.80096,2934.732032,0
45,VERMONT,2008,19875,12285.254,VT,50,50,2007,623481,65359,101.41926,39006.324,39611.152,4708.4048,63.232979,244.169426,24319.700992,24696.80128,2935.600896,0
45,VERMONT,2009,20654,13361.787,VT,50,50,2008,624151,65116,98.017067,40904.207,41140.688,4653.2344,61.177452,275.974349,25530.400768,25678.000128,2904.321024,0
45,VERMONT,2010,21778,12605.76,VT,50,50,2009,624817,65131,107.1347,40274.672,41400.602,4727.6191,66.939581,274.52824,25164.300288,25867.800576,2953.89696,0
45,VERMONT,2011,22548,12730.556,VT,50,50,2010,625842,65196,108.99574,41446.723,43315.086,5017.4312,68.21411500000001,287.048565,25939.099648,27108.399104,3140.11904,0
45,VERMONT,2012,21791,13882.674,VT,50,50,2011,626210,66010,101.65887,43843.438,44929.18,5134.8174,63.659806,302.517354,27455.199232,28135.100416,3215.47392,0
45,VERMONT,2013,21259,14445.555,VT,50,50,2012,625606,66426,101.57578,45389.109,46175.07,5433.4712,63.546419,307.098044,28395.700224,28887.400448,3399.212032,0
45,VERMONT,2014,20903,14575.745,VT,50,50,2013,626044,67135,106.9847,45953.16,46480.438,5547.9487,66.977127,304.676795,28768.700416,29098.799104,3473.260032,0
45,VERMONT,2015,20639,15288.025,VT,50,50,2014,625665,67543,98.087898,47767.895,47471.57,5804.0356,61.370166,315.529547,29886.69952,29701.300224,3631.382016,0
45,VERMONT,2016,20447,16104.939,VT,50,50,2015,624455,67659,99.352821,49641.207,49210.27,5893.4448,62.041365,329.297689,30998.700032,30729.598976,3680.190976,0
45,VERMONT,2017,20662,16584.227,VT,50,50,2016,623354,67477,101.84825,50819.441,50788.156,6055.4932,63.487515,342.663295,31678.500864,31658.999808,3774.715904,0
46,VIRGINIA,1991,215377,1939.8542,VA,51,51,1990,6216884,721769,134.16689,20839.732,23318.852,1981.647,834.1,417.8,129558.20032,144970.596352,12319.669248,0
46,VIRGINIA,1992,220348,2183.8184,VA,51,51,1991,6301217,701805,119.05637,21431.02,23978.318,2019.6455,750.2,481.2,135041.499136,151092.59264,12726.224896,0
46,VIRGINIA,1993,220795,2494.6218,VA,51,51,1992,6414307,690999,116.84817,22398.146,24786.809,2093.3892,749.5,550.8,143668.59264,158990.204928,13427.641344,0
46,VIRGINIA,1994,218808,2759.0398,VA,51,51,1993,6509630,682135,118.0405,23192.301,25760.051,2175.5815,768.4,603.7,150973.300736,167688.404992,14162.230272,0
46,VIRGINIA,1995,216673,2892.8386,VA,51,51,1994,6593139,667299,121.18658,24098.203,26854.781,2316.0095,799,626.8,158882.807808,177057.30048,15269.772288,0
46,VIRGINIA,1996,216024,3077.4358,VA,51,51,1995,6670693,653594,125.32431,25035.377,27918.479,2342.5618,836,664.8,167003.308032,186235.600896,15626.510336,0
46,VIRGINIA,1997,217672,3081.7009,VA,51,51,1996,6750884,643080,136.33771,25973.25,29293.408,2492.7441,920.4,670.8,175342.403584,197756.403712,16828.22656,0
46,VIRGINIA,1998,223817,3074.3867,VA,51,51,1997,6829183,641692,145.34682,27359.861,31812.283,2660.4534,992.6,688.1,186845.495296,217251.905536,18168.723456,0
46,VIRGINIA,1999,229909,3041.5129,VA,51,51,1998,6900918,649574,159.77637,28992.057,33777.461,2834.0642,1102.603584,699.271209,200071.806976,233095.49568,19557.644288,0
46,VIRGINIA,2000,233263,2798.4338,VA,51,51,1999,7000174,666055,182.35947,30614.768,35684.582,3011.7754,1276.547969,652.771059,214308.70016,249798.295552,21082.95168,0
46,VIRGINIA,2001,236014,2844.9392,VA,51,51,2000,7105817,685504,198.42926,32693.453,37558.863,3119.2695,1410.002021,671.445468,232313.700352,266886.414336,22164.959232,0
46,VIRGINIA,2002,246637,2846.3113,VA,51,51,2001,7198362,706828,202.47101,33953.656,39453.684,3074.4834,1457.459647,702.00568,244410.69568,284001.8944,22131.245056,0
46,VIRGINIA,2003,254694,3594.3464,VA,51,51,2002,7286873,719251,169.01231,34454.875,40247.152,3019.6602,1231.571243,915.45844,251068.301312,293275.89376,22003.879936,0
46,VIRGINIA,2004,257534,3926.052,VA,51,51,2003,7366977,735315,158.50815,36139.18,42077.121,3393.8352,1167.725932,1011.091871,266236.493824,309981.184,25002.305536,0
46,VIRGINIA,2005,260813,4488.127,VA,51,51,2004,7475575,753770,172.14197,38164.367,44444.82,3699.9409,1286.860223,1170.561799,285300.588544,332250.578944,27659.186176,0
46,VIRGINIA,2006,265615,4724.9004,VA,51,51,2005,7577105,767898,183.09662,40259.031,47551.121,3967.0586,1387.342351,1255.004451,305046.913024,360299.823104,30058.819584,0
46,VIRGINIA,2007,273039,4908.5249,VA,51,51,2006,7673725,781520,209.34166,42493.98,49406.176,4218.8149,1606.430358,1340.218673,326087.114752,379129.397248,32374.024192,0
46,VIRGINIA,2008,281940,5273.4209,VA,51,51,2007,7751000,787086,211.15549,44272.109,50692.469,4219.667,1636.666238,1486.788271,343153.115136,392917.31968,32706.639872,0
46,VIRGINIA,2009,294436,5630.9395,VA,51,51,2008,7833496,792590,212.98091,45437.105,50939.211,4016.6392,1668.385133,1657.951303,355931.389952,399032.090624,31464.327168,0
46,VIRGINIA,2010,312598,5849.1211,VA,51,51,2009,7925937,799881,199.74796,44122.492,51592.473,3933.4197,1583.189711,1828.423523,349712.089088,408918.687744,31176.036352,0
46,VIRGINIA,2011,321965,6429.8911,VA,51,51,2010,8025206,804089,209.64043,45486.855,52696.715,4006.498,1682.407571,2070.199829,365041.385472,422902.00576,32152.971264,0
46,VIRGINIA,2012,325517,7765.0972,VA,51,51,2011,8107548,812493,171.41211,47733.781,53332.117,4092.0859,1389.731859,2527.671135,387003.908096,432392.699904,33176.782848,0
46,VIRGINIA,2013,320481,7519.8389,VA,51,51,2012,8188656,817056,177.59889,49564.164,54337.363,4279.916,1454.296199,2409.965534,405863.890944,444949.987328,35046.760448,0
46,VIRGINIA,2014,318166,7445.5298,VA,51,51,2013,8261689,821124,183.74631,48803.473,55081.957,4237.5181,1518.054859,2368.914404,403199.09888,455069.990912,35009.056768,0
46,VIRGINIA,2015,314066,8022.0625,VA,51,51,2014,8316902,820014,185.64731,50724.957,55727.191,4492.8174,1544.010517,2519.457058,421874.499584,463477.604352,37366.321152,0
46,VIRGINIA,2016,310368,9022.2383,VA,51,51,2015,8366767,813788,190.64644,52867.66,57873.801,4586.3086,1595.094358,2800.21415,442331.398144,484216.602624,38372.57728,0
46,VIRGINIA,2017,305307,9279.1436,VA,51,51,2016,8414380,808095,210.40981,53583.297,58694.512,4826.2813,1770.468112,2832.987449,450870.214656,493877.919744,40610.164736,0
47,WASHINGTON,1991,155141,1222.1141,WA,53,53,1990,4903043,488084,156.7598,20222.381,24197.258,2288.8215,768.6,189.6,99151.200256,118640.197632,11222.19008,0
47,WASHINGTON,1992,159388,1323.1862,WA,53,53,1991,5025624,485086,155.78165,21129.496,25050.621,2368.9041,782.9,210.9,106188.898304,125895.000064,11905.220608,0
47,WASHINGTON,1993,174851,1369.1658,WA,53,53,1992,5160757,486014,167.9211,22236.854,26056.061,2474.8003,866.6,239.4,114759.000064,134469.001216,12771.843072,0
47,WASHINGTON,1994,183858,1408.152,WA,53,53,1993,5278842,490414,161.13382,22860.488,26994.502,2627.948,850.6,258.9,120676.900864,142499.708928,13872.52224,0
47,WASHINGTON,1995,187135,1630.3738,WA,53,53,1994,5375161,490269,153.80005,23600.297,28055.941,2756.2209,826.7,305.1,126855.397376,150805.200896,14815.131648,0
47,WASHINGTON,1996,192375,1633.7882,WA,53,53,1995,5481027,495174,161.00996,24474.666,28291.887,2821.8359,882.5,314.3,134146.301952,155068.596224,15466.559488,0
47,WASHINGTON,1997,194795,1698.1956,WA,53,53,1996,5569753,499650,171.71318,25898.131,29900.752,2939.05,956.4,330.8,144246.194176,166539.804672,16369.782784,0
47,WASHINGTON,1998,195074,1750.6177,WA,53,53,1997,5674747,513761,172.92401,27404.551,34168.5,3045.5234,981.3,341.5,155513.89696,193897.59488,17282.574336,0
47,WASHINGTON,1999,199809,1924.8383,WA,53,53,1998,5769562,531247,175.07394,29531.252,36433.441,3140.2891,1010.1,384.6,170382.393344,210204.99968,18118.0928,0
47,WASHINGTON,2000,198984,1457.6801,WA,53,53,1999,5842564,547947,188.05099,31140.523,39461.254,3206.4458,1098.7,290.055,181940.502528,230554.91072,18733.86496,0
47,WASHINGTON,2001,204663,1752.6617,WA,53,53,2000,5910512,563285,196.98158,32909.145,40238.781,3162.8311,1164.262,358.705,194509.897728,237831.798784,18693.951488,0
47,WASHINGTON,2002,213147,1870.723,WA,53,53,2001,5985722,586456,199.34521,33279.879,39999.469,3260.0083,1193.225,398.739,199204.093952,239425.69984,19513.503744,0
47,WASHINGTON,2003,220677,2099.1223,WA,53,53,2002,6052349,602467,202.51311,33477.578,41007.07,3215.166,1225.68,463.228,202617.995264,248189.09184,19459.30752,0
47,WASHINGTON,2004,220041,2287.6145,WA,53,53,2003,6104115,613184,198.59079,34543.336,42309.621,3509.9158,1212.221,503.369,210856.493056,258262.79424,21424.928768,0
47,WASHINGTON,2005,213801,2612.1067,WA,53,53,2004,6178645,617717,203.20815,36635.801,43717.547,3718.2979,1255.551,558.471,226359.607296,270115.192832,22974.042112,0
47,WASHINGTON,2006,213055,2700.1619,WA,53,53,2005,6257305,622059,219.16064,37688.445,47320.801,4022.3081,1371.355,575.283,235828.10112,296100.691968,25168.807936,0
47,WASHINGTON,2007,214847,2894.0315,WA,53,53,2006,6370753,628998,228.26988,40359.434,49784.879,4323.1694,1454.251,621.774,257119.993856,317167.173632,27541.846016,0
47,WASHINGTON,2008,221264,3020.3376,WA,53,53,2007,6461587,629091,242.71173,43129.789,53615.75,4424.543,1568.303,668.292,278686.892032,346442.825728,28589.570048,0
47,WASHINGTON,2009,236742,3040.0435,WA,53,53,2008,6562231,642409,244.85028,44558.441,54200.742,4111.521,1606.764058,719.705945,292402.7904,355677.7984,26980.749312,0
47,WASHINGTON,2010,254867,3191.7727,WA,53,53,2009,6667426,652077,233.35043,41957.676,53038.758,4015.5273,1555.846701,813.477549,279749.689344,353631.993856,26773.231616,0
47,WASHINGTON,2011,261485,3804.2134,WA,53,53,2010,6741386,650149,216.336,42685.625,54225.039,4214.2163,1458.40445,994.744736,287760.285696,365551.910912,28409.657344,0
47,WASHINGTON,2012,253902,4461.6943,WA,53,53,2011,6819155,658103,181.49153,44725.031,55657.773,4316.3506,1237.618912,1132.833152,304986.914816,379538.997248,29433.862144,0
47,WASHINGTON,2013,248273,5148.1367,WA,53,53,2012,6890899,662837,185.87692,47781.66,58172.859,4468.6406,1280.8591,1278.14336,329258.5984,400863.297536,30792.951808,0
47,WASHINGTON,2014,245011,5442.3296,WA,53,53,2013,6963410,664723,207.68405,48300.172,60221.215,4622.3032,1446.189202,1333.430655,336333.897728,419345.006592,32186.99264,0
47,WASHINGTON,2015,242221,5692.5854,WA,53,53,2014,7046931,662658,204.93422,51558.203,62750.906,4848.7769,1444.157338,1378.863784,363327.094784,442201.309184,34168.99584,0
47,WASHINGTON,2016,240788,5699.1362,WA,53,53,2015,7152818,657739,228.46552,53921.113,65754.406,5140.7344,1634.172211,1372.283574,385687.912448,470329.327616,36770.738176,0
47,WASHINGTON,2017,239481,5502.1787,WA,53,53,2016,7280934,654990,239.93019,55989.262,67485.602,5447.5737,1746.915916,1317.667259,407654.105088,491358.191616,39663.423488,0
48,WEST VIRGINIA,1991,60626,1603.2726,WV,54,54,1990,1792548,182087,93.275047,14608.367,15483.155,1637.7152,167.2,97.2,26186.19904,27754.299392,2935.683072,0
48,WEST VIRGINIA,1992,63284,1791.9221,WV,54,54,1991,1798735,185138,92.453865,15181.892,16173.645,1672.0945,166.3,113.4,27308.199936,29092.100096,3007.654912,0
48,WEST VIRGINIA,1993,63777,1856.4686,WV,54,54,1992,1806451,187380,91.892891,16277.441,16834.279,1761.1404,166,118.4,29404.399616,30410.30144,3181.413888,0
48,WEST VIRGINIA,1994,62316,2121.4456,WV,54,54,1993,1817539,189876,97.989647,16780.271,17540.973,1843.9032,178.1,132.2,30498.799616,31881.40032,3351.365888,0
48,WEST VIRGINIA,1995,61519,2430.1436,WV,54,54,1994,1820421,189556,103.27281,17479.748,19002.254,1963.0509,188,149.5,31820.500992,34592.100352,3573.579008,0
48,WEST VIRGINIA,1996,60806,2430.6812,WV,54,54,1995,1823700,187572,104.29347,18037.342,19821.625,1997.4541,190.2,147.8,32894.69952,36148.699136,3642.75712,0
48,WEST VIRGINIA,1997,60822,2523.7578,WV,54,54,1996,1822808,184103,106.64864,18767.09,20421.35,2113.2944,194.4,153.5,34208.800768,37224.198144,3852.130048,0
48,WEST VIRGINIA,1998,62026,2645.6648,WV,54,54,1997,1819113,180545,113.242,19586.578,21350.898,2173.0295,206,164.1,35630.198784,38839.697408,3952.986112,0
48,WEST VIRGINIA,1999,62337,2836.1968,WV,54,54,1998,1815609,178646,118.80312,20453.414,22078.598,2356.6682,215.7,176.8,37135.40096,40086.102016,4278.788096,0
48,WEST VIRGINIA,2000,62959,2607.7078,WV,54,54,1999,1811799,175748,146.59598,21057.357,23088.102,2407.7197,265.602433,164.178679,38151.70048,41830.998016,4362.304,0
48,WEST VIRGINIA,2001,62902,2583.3621,WV,54,54,2000,1807021,173008,156.91071,22331.23,23578.529,2470.6914,283.540948,162.498647,40353.001472,42606.8992,4464.59136,0
48,WEST VIRGINIA,2002,64799,2879.9868,WV,54,54,2001,1801481,174409,171.09029,23749.238,24411.914,2576.4075,308.21589,186.620264,42783.801344,43977.601024,4641.34912,0
48,WEST VIRGINIA,2003,67374,2965.3931,WV,54,54,2002,1805414,174600,170.85544,24503.578,25165.254,2592.7734,308.464804,199.790396,44239.101952,45433.700352,4681.029632,0
48,WEST VIRGINIA,2004,69466,3193.1602,WV,54,54,2003,1812295,174922,155.13147,24758.553,25750.719,2741.0024,281.14399,221.816055,44869.799936,46667.89888,4967.504896,0
48,WEST VIRGINIA,2005,70786,3605.4473,WV,54,54,2004,1816438,173667,169.81683,25586.891,27125.449,3055.8413,308.461762,255.215183,46477.000704,49271.697408,5550.746112,0
48,WEST VIRGINIA,2006,71717,3891.1587,WV,54,54,2005,1820492,170930,165.383,26839.447,29255.279,3231.2375,301.078429,279.062225,48860.99968,53259.001856,5882.44224,0
48,WEST VIRGINIA,2007,72679,4075.042,WV,54,54,2006,1827912,168204,182.82755,28553.729,30925.998,3338.0518,334.192655,296.169982,52193.701888,56530.00192,6101.664768,0
48,WEST VIRGINIA,2008,73525,4339.2539,WV,54,54,2007,1834052,166625,235.45813,29513.23,31970.631,3504.8472,431.842445,319.043648,54128.799744,58635.800576,6428.071936,0
48,WEST VIRGINIA,2009,74864,4728.6763,WV,54,54,2008,1840310,166170,203.51109,31257.613,33726.219,3481.2136,374.523497,354.007603,57523.699712,62066.700288,6406.512128,0
48,WEST VIRGINIA,2010,78798,4770.7529,WV,54,54,2009,1847775,168023,204.80675,31361.449,34072.223,3502.1235,378.4368,375.925805,57948.901376,62957.801472,6471.136256,0
48,WEST VIRGINIA,2011,81116,4980.0591,WV,54,54,2010,1854315,169317,211.42384,32317.971,35201.195,3761.6377,392.046405,403.962472,59927.699456,65274.10176,6975.261184,0
48,WEST VIRGINIA,2012,80193,5319.5708,WV,54,54,2011,1854891,170833,212.83913,34152.52,36942.816,3807.0852,394.793379,426.592343,63349.198848,68524.900352,7061.728256,0
48,WEST VIRGINIA,2013,78458,5361.0454,WV,54,54,2012,1855360,171866,214.035,35144.77,37404.602,3894.0845,397.111991,420.616885,65206.198272,69399.003136,7224.928768,0
48,WEST VIRGINIA,2014,76202,6257.0161,WV,54,54,2013,1852333,172370,197.60794,34974.813,38350.34,3948.7695,366.035707,476.797146,64784.9984,71037.59974400001,7314.436096,0
