STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,EarnHr
21219,2,8,.7814,5,0
21220,1,8,-1.0862,1,8
21223,1,8,.3092,4,8
21226,2,6,-.6097,2,10
21228,1,2,-.1575,3,6
21230,2,8,.4804,4,8
21235,2,8,.0735,4,10
21245,2,8,-.3596,2,7
21248,1,8,.5498,5,8
21252,2,8,-.7383,1,0
21255,1,8,.2054,4,12.5
21257,2,5,-.3664,2,9
21262,2,3,.6753,5,0
21264,2,8,1.2719,5,0
21267,1,8,1.502,5,7
21269,2,8,-.4348,2,8
21272,1,8,.1734,4,0
21273,2,8,.4431,4,0
21274,2,8,-.18,3,10
21275,1,8,.0411,3,10
21276,1,3,.2433,4,10
21277,2,8,-.1774,3,9
21285,2,8,.2213,4,7
21290,1,8,-.4975,2,0
21293,1,8,.4304,4,12.5
21295,2,6,.4487,4,12.5
21296,2,3,.0504,4,0
21297,2,3,1.4278,5,0
21299,2,8,.9676,5,0
21302,1,2,.6985,5,0
21303,2,8,.6782,5,8
21304,1,6,2.0558,5,0
21309,1,6,-.2692,3,10
21310,2,6,-.1932,3,0
21316,2,8,.1432,4,0
21319,1,8,-.2905,3,7
21325,2,8,1.2729,5,12.5
21330,2,6,.2582,4,8
21345,2,8,.4731,4,9
21349,2,8,1.4274,5,8
21360,2,2,1.7233,5,6
21361,2,8,.5182,4,0
21363,2,8,-.4584,2,8
21367,1,3,.8512,5,0
21372,1,8,-.2515,3,10
21373,1,8,2.1066,5,8
21377,1,5,-.9809,1,0
21387,2,5,-.7022,2,8
21394,2,2,1.2864,5,8
21400,2,8,1.3582,5,25
21405,2,6,1.0597,5,0
21411,2,8,.1681,4,9
21412,2,8,-.3401,3,0
21415,1,8,2.1428,5,10
21422,1,5,-.3575,2,9
21426,2,8,-.2004,3,0
21431,1,8,.917,5,6
21438,1,5,.5253,4,9
21439,1,8,1.0776,5,0
21442,2,5,.984,5,8
21446,1,8,-.8852,1,8
21449,2,8,.093,4,9
21452,1,5,.7474,5,9
21453,2,8,1.471,5,7
21454,1,6,.1135,4,8
21457,1,8,1.4453,5,8
21459,1,5,-.7751,1,7
21460,1,8,.8303,5,9
21470,1,8,.2004,4,6
21472,2,5,-.2092,3,7
21481,2,8,-.0701,3,0
21485,2,8,-.6865,2,0
21487,1,6,-.117,3,9
21488,2,8,-.4046,2,15
21490,2,8,-.717,1,0
21491,2,8,1.3434,5,12.5
21493,2,8,.1511,4,15
21494,2,8,.6408,5,10
21498,2,5,.0603,4,9
21504,1,3,.3168,4,10
21506,1,8,1.2215,5,7
21507,1,2,.7378,5,0
21509,2,8,-1.245,1,6
21514,2,6,-.7466,1,0
21521,1,8,.2926,4,8
21522,1,8,-.0664,3,7
21525,1,8,.296,4,9
21530,2,8,.983,5,10
21535,1,8,.3078,4,12.5
21538,2,8,.5053,4,7
21548,2,5,-.5488,2,15
21549,2,8,.6284999999999999,5,8
21551,2,8,.5124,4,8
21553,2,8,.9967,5,8
21555,2,5,-1.2098,1,0
21560,1,2,-.7761,1,0
21563,2,2,-1.2098,1,0
21570,1,5,-.4295,2,9
21577,2,3,-.139,3,8
21579,1,8,-.0935,3,10
21582,2,8,.215,4,0
21584,2,5,-.9011,1,6
21589,2,3,-.6022,2,6
21590,2,8,.8139,5,8
21591,2,8,1.6069,5,20
21592,1,8,1.3938,5,0
21598,1,8,.5639,5,0
21606,2,8,-.08,3,9
21607,1,5,.3501,4,0
21608,1,8,.0787,4,12.5
21614,2,8,.1563,4,10
21618,2,8,.284,4,8
21627,1,6,-.6761,2,10
21628,2,8,-.4584,2,0
21629,1,2,.5429,4,0
21632,1,4,-.7765,1,0
21633,1,8,2.0498,5,9
21636,2,8,-.167,3,9
21638,2,8,1.04,5,7
21641,1,8,-.0828,3,8
21643,1,3,1.6116,5,9
21645,1,8,.3239,4,9
21648,2,8,-.0258,3,9
21655,2,8,-.0197,3,8
21656,2,8,-.3442,2,8
21665,1,8,.018,3,15
21666,2,8,1.1142,5,6
21669,1,8,.0027,3,0
21672,1,5,-.1465,3,7
21675,1,5,-.1449,3,10
21676,2,8,1.1166,5,6
21677,1,8,.6096,5,12.5
21678,2,2,-.5458,2,10
21681,2,2,.0992,4,7
21687,1,8,.2694,4,0
21690,1,8,-.7942,1,25
21694,1,8,.4071,4,8
21710,1,5,.3933,4,9
21711,1,8,.0714,4,7
21712,2,2,.7921,5,10
21717,2,8,.5939,5,15
21718,1,3,-.0309,3,0
21719,1,5,.6443,5,0
21725,1,8,.8902,5,7
21726,2,8,.2157,4,6
21727,2,8,.7336,5,0
21728,2,6,-.8787,1,0
21734,1,8,.417,4,0
21737,2,5,-.5778,2,8
21742,2,8,.6847,5,0
21743,1,8,.8066,5,12.5
21745,2,2,.4697,4,9
21748,1,8,-.43,2,0
21752,1,2,-.2862,3,15
21756,2,8,-.1348,3,8
21772,1,3,-.0095,3,7
21775,2,8,.7187,5,0
21794,2,5,.7154,5,12.5
21797,2,3,-.4204,2,20
21800,1,8,-.4438,2,7
21805,1,8,.1764,4,7
21808,1,8,1.5324,5,7
21809,2,8,-.4726,2,6
21810,2,6,.3578,4,12.5
21812,2,8,1.4372,5,0
21820,2,5,-.2365,3,8
21821,2,8,.9693000000000001,5,8
21825,1,7,1.3003,5,0
21826,2,8,1.04,5,7
21829,1,6,-.5628,2,10
21836,2,5,.8872,5,0
21841,2,8,.2691,4,8
21846,1,8,-.3991,2,6
21848,1,8,1.5032,5,0
21855,2,8,.5175999999999999,4,0
21856,1,3,.2614,4,0
21859,1,8,.2291,4,12.5
21861,2,8,.1878,4,0
21862,1,8,.4152,4,7
21864,1,3,-1.1007,1,0
21868,2,6,-.5007,2,10
21871,2,2,-.9006,1,8
21872,1,8,1.2268,5,9
21874,1,6,-.4104,2,10
21879,1,8,.597,5,0
21884,1,6,-.0735,3,0
21885,1,2,.5093,4,8
21888,2,8,.6141,5,8
21890,2,8,-.1182,3,0
21892,1,5,-1.3184,1,0
21893,1,8,-.2571,3,6
21894,1,4,-.9798,1,0
21900,1,5,-.704,2,0
21906,2,8,-.4588,2,0
21908,2,8,.1369,4,10
21909,1,8,1.5346,5,8
21917,2,5,-.0239,3,7
21918,2,8,-.0839,3,20
21926,2,8,.9467,5,0
21927,1,8,-.6094000000000001,2,7
21928,1,3,-.4198,2,0
21935,2,8,.1795,4,9
21936,2,6,-.5019,2,8
21938,2,6,-.7045,2,6
21943,1,8,.0328,3,0
21951,1,8,.8300999999999999,5,9
21957,2,8,.4258,4,7
21959,1,8,-.2739,3,8
21961,2,3,.4944,4,0
21965,1,8,.3081,4,0
21968,2,8,1.1167,5,9
21974,2,5,-.1431,3,7
21979,1,3,-.4899,2,0
21982,2,5,.9381,5,0
21988,1,8,-.1528,3,9
21989,2,8,-.1505,3,0
21993,2,8,.2488,4,8
22000,2,8,.6464,5,8
22002,1,8,-.43,2,7
22005,2,6,.1647,4,8
22006,1,8,.8832,5,0
22009,1,3,.2623,4,0
22012,1,8,1.5663,5,0
22014,1,2,1.6291,5,0
22015,2,8,-.0489,3,8
22017,1,3,.2438,4,10
22020,1,3,-1.3419,1,8
22021,2,8,.6487000000000001,5,0
22025,2,8,1.1188,5,15
22026,1,8,.1098,4,8
22027,1,8,.2938,4,0
22028,1,8,1.5135,5,9
22034,2,8,1.2268,5,8
22035,1,6,-.8623,1,25
22037,1,8,.9147,5,8
22038,1,3,-.3834,2,7
22039,2,3,-.6333,2,0
22048,2,5,.4438,4,9
22051,2,8,1.0894,5,8
22054,2,2,-.8442,1,7
22057,2,3,-.3453,2,9
22062,2,2,2.0218,5,0
22063,2,8,1.0412,5,8
22067,1,8,.6867,5,0
22069,2,8,-.5778,2,8
22071,1,8,.6546,5,0
22075,2,8,1.0292,5,8
22078,2,8,1.7957,5,0
22084,2,8,-.3162,3,8
22086,1,6,.3019,4,12.5
22088,2,3,1.2485,5,0
22090,2,8,-.7451,1,8
22093,2,3,-1.0519,1,0
22097,2,5,.0571,4,8
22100,2,8,.3984,4,0
22102,2,8,.8309,5,8
22105,1,8,-.0552,3,9
22107,2,5,-.3036,3,8
22110,2,8,.4529,4,0
22113,1,8,.7945,5,8
22117,1,3,-1.0669,1,0
22118,2,8,.3871,4,10
22123,2,8,-.3236,3,6
22124,2,8,1.4352,5,10
22125,1,3,.1892,4,15
22127,2,8,-1.43,1,8
22128,1,5,-1.3364,1,0
22129,1,8,.984,5,0
22133,1,1,.6327,5,12.5
22136,2,8,.4866,4,8
22139,1,3,-.1175,3,0
22140,2,6,1.5003,5,9
22144,2,8,-.5319,2,9
22147,2,5,1.9831,5,8
22152,1,8,-.2374,3,0
22154,2,8,-.1801,3,8
22156,1,8,-.7751,1,8
22157,1,3,-.8837,1,7
22159,1,8,.241,4,25
22164,1,8,1.5402,5,8
22165,2,8,.1141,4,8
22172,2,3,-.7933,1,0
22173,2,8,-.8623,1,7
22174,2,8,.5553,5,8
22179,2,5,.6782,5,10
22180,1,8,.2124,4,9
22189,2,8,-.0863,3,10
22191,1,8,-.5014999999999999,2,0
22193,1,5,-.5512,2,8
22195,2,5,.1818,4,8
22199,2,3,.6389,5,9
22201,1,8,-.323,3,6
22202,1,3,.3907,4,8
22203,2,8,.7154,5,0
22204,2,2,.3211,4,9
22206,2,6,-.43,2,0
22208,1,8,.5269,4,7
22213,2,8,-.7751,1,8
22218,1,8,.284,4,9
22219,2,8,.2381,4,15
22227,2,2,.7493,5,0
22228,1,8,-.0884,3,6
22229,2,8,-.1456,3,8
22230,2,2,.7077,5,7
22236,2,8,-.3686,2,8
22242,1,8,.668,5,0
22244,2,8,1.1217,5,0
22245,2,8,.3202,4,9
22246,1,6,.7611,5,0
22249,1,8,-.246,3,15
22252,1,8,-.4204,2,10
22253,1,8,-.1897,3,12.5
22257,2,8,.5758,5,9
22259,1,8,.5891999999999999,5,8
22263,2,8,1.5266,5,6
22264,1,8,.3384,4,10
22266,1,8,.5386,4,6
22267,1,5,-.9798,1,10
22274,1,8,1.0759,5,8
22279,1,8,2.1586,5,0
22281,2,3,.9853,5,7
22282,1,8,.2268,4,7
22283,1,8,.1878,4,15
22284,2,8,-.5628,2,8
22285,1,8,1.4435,5,9
22294,1,6,.6875,5,0
22309,2,8,-.4742,2,8
22313,2,8,.2373,4,8
22314,2,3,.8516,5,7
22315,1,3,.5348000000000001,4,0
22316,2,6,.8467,5,8
22322,2,8,1.032,5,0
22325,2,3,.1969,4,0
22327,2,2,2.3544,5,12.5
22328,2,3,-.7778,1,0
22341,2,6,1.2487,5,7
22344,1,8,.4073,4,9
22348,1,8,1.4056,5,9
22354,1,3,-.5628,2,9
22355,2,5,1.1121,5,6
22364,2,8,1.5368,5,0
22366,1,8,1.4332,5,0
22369,1,8,.8851,5,8
22370,2,8,1.3615,5,10
22384,1,8,.9915,5,0
22387,2,2,-.1074,3,12.5
22389,2,8,1.3754,5,20
22394,1,8,.0455,3,8
22404,1,8,.9034,5,0
22405,1,8,1.0771,5,7
22407,1,8,.8724,5,9
22413,2,8,-.704,2,0
22416,1,8,1.1571,5,10
22418,1,8,1.4554,5,0
22420,2,8,-.584,2,10
22422,2,8,-.3928,2,9
22424,1,6,2.2104,5,8
22426,2,8,.2256,4,9
22428,1,3,-.9072,1,8
22432,1,2,1.247,5,0
22439,2,5,-.6367,2,8
22444,2,6,-.056,3,0
22447,1,2,1.1916,5,12.5
22448,1,8,.1308,4,10
22450,2,5,.4749,4,0
22451,2,8,-.5032,2,9
22455,2,8,-.4293,2,7
22457,1,5,-.3173,3,9
22459,1,5,-.9226,1,10
22460,1,2,1.5205,5,0
22464,1,6,-.4293,2,8
22468,1,5,-1.1348,1,8
22469,1,8,.7393,5,0
22471,2,8,-.4787,2,8
22472,1,6,-.5434,2,9
22473,2,8,-1.1153,1,0
22476,1,8,1.8807,5,0
22483,2,2,1.5266,5,0
22484,1,3,-.1784,3,9
22485,2,8,.6216,5,6
22490,2,2,-.1486,3,0
22496,1,8,.3008,4,8
22507,2,5,.5585,5,9
22508,2,8,-.8709,1,8
22510,2,8,.6897,5,0
22511,2,8,.6924,5,9
22512,1,3,1.0163,5,0
22513,1,6,.4493,4,8
22516,2,6,.2064,4,7
22517,1,8,-.447,2,7
22520,1,3,.7234,5,0
22524,2,8,.4427,4,0
22525,1,8,.8521,5,0
22534,1,6,.4255,4,0
22536,1,8,-.7798,1,10
22548,2,8,.7146,5,7
22549,2,8,1.035,5,8
22553,1,8,2.5668,5,8
22560,2,8,.5145999999999999,4,10
22561,1,5,.003,3,8
22562,1,2,.4997,4,12.5
22567,2,3,-.1915,3,8
22570,1,8,.3832,4,6
22571,2,5,-1.0772,1,10
22572,1,5,-.7735,1,6
22575,1,8,1.8401,5,0
22576,1,5,-.3309,3,7
22577,1,8,-.1445,3,0
22578,2,8,.8224,5,7
22579,2,8,1.1217,5,9
22580,1,2,1.4459,5,0
22583,1,8,.8388,5,8
22584,1,8,-.1035,3,8
22589,2,2,-.6786,2,0
22591,2,5,-.4003,2,12.5
22593,2,2,.6243,5,0
22595,1,8,.9034,5,0
22597,2,2,1.313,5,10
22599,2,5,.4431,4,6
22600,2,8,-.2066,3,6
22609,1,8,-.1941,3,6
22612,1,8,.6284999999999999,5,15
22622,2,8,1.9418,5,0
22625,2,8,.1862,4,0
22629,1,8,.2416,4,10
22636,2,8,.284,4,7
22638,2,8,-.006,3,0
22647,1,8,.475,4,8
22653,2,8,-.5123,2,7
22654,1,5,-1.4183,1,10
22658,1,8,.2462,4,9
22660,2,8,.7195,5,0
22662,1,8,-.0903,3,12.5
22665,2,4,-1.2268,1,0
22666,2,8,1.1912,5,8
22668,2,5,-.8442,1,9
22678,1,8,-.0075,3,12.5
22685,2,2,-.3122,3,9
22687,2,6,.1105,4,9
22692,2,8,-.4843,2,8
22697,2,2,.3237,4,0
22700,2,2,.2933,4,0
22711,1,8,-.0388,3,8
22722,2,2,.7966,5,8
22728,1,8,.4928,4,9
22731,1,8,1.8394,5,7
22732,2,2,.2443,4,8
22733,1,8,.2714,4,8
22734,1,5,-1.1388,1,9
22739,2,5,.5085,4,8
22744,1,6,.6924,5,0
22745,1,6,-.3554,2,7
22750,1,8,.7523,5,0
22755,2,8,-.1987,3,25
22756,2,3,-.291,3,0
22757,1,2,-.6782,2,7
22759,1,8,-.0493,3,0
22760,1,6,.7431,5,8
22764,2,8,-1.0862,1,0
22765,2,8,-.0258,3,8
22768,2,8,.4167,4,9
22770,1,8,.5042,4,9
22772,2,6,-.7553,1,8
22774,1,8,.9892,5,7
22776,1,8,.4689,4,8
22781,2,8,1.527,5,0
22782,2,8,-.1651,3,8
22783,1,8,.5124,4,7
22785,2,8,1.1175,5,7
22793,2,2,1.2881,5,0
22796,2,2,1.9005,5,0
22799,2,2,.1389,4,9
22806,2,5,-1.1153,1,0
22807,2,5,.1835,4,0
22810,2,8,.6852,5,9
22817,1,8,-.3497,2,0
22819,1,2,.3423,4,0
22827,2,8,-.6665,2,0
22830,1,8,.8207,5,8
22834,2,8,-.7751,1,6
22836,2,8,.2678,4,8
22838,2,3,-.7751,1,8
22843,2,3,-.8201000000000001,1,0
22846,2,8,.5879,5,7
22851,2,5,-.5318000000000001,2,9
22855,1,8,.2328,4,12.5
22856,2,6,1.3615,5,8
22857,2,8,.3348,4,6
22860,2,8,-.2751,3,7
22862,1,5,1.5873,5,8
22869,2,2,.8774999999999999,5,8
22871,2,8,.6165,5,6
22878,1,8,.0215,3,0
22879,2,3,-.6395,2,6
22880,1,3,-.7134,2,0
22882,2,8,.7671,5,0
22883,2,6,.9644,5,0
22886,2,8,-.482,2,8
22889,1,8,.6836,5,8
22890,1,3,.6846,5,9
22891,2,8,.1472,4,8
22892,2,8,-.1191,3,0
22893,2,8,-.3054,3,0
22894,1,2,-.8169999999999999,1,8
22898,1,5,-.6592,2,10
22903,1,8,2.4572,5,10
22905,2,8,-.5983000000000001,2,6
22907,2,8,1.1594,5,8
22909,1,3,-.2935,3,0
22913,1,6,.7724,5,8
22914,2,5,.9151,5,0
22915,2,8,-.5999,2,0
22919,2,8,-1.0537,1,9
22920,2,8,1.897,5,9
22922,2,8,.0115,3,8
22930,1,8,.8139999999999999,5,8
22933,1,8,.1432,4,8
22935,1,8,.9016999999999999,5,15
22940,1,3,-.9952,1,0
22941,1,2,-1.4438,1,0
22944,2,2,-.7752,1,0
22945,2,8,1.998,5,0
22953,1,8,-.4584,2,0
22954,1,8,.0083,3,12.5
22961,1,5,.3221,4,8
22966,1,8,.7961,5,9
22967,2,8,-.87,1,8
22969,2,8,-.1077,3,6
22976,2,5,-.5318000000000001,2,0
22977,1,8,-.3378,3,10
22984,2,3,.2926,4,0
22986,2,8,-.8321,1,0
22992,2,8,-.0105,3,0
22995,2,8,.7292,5,8
23001,1,6,1.0241,5,0
23003,2,5,-.9147,1,0
23011,2,8,.4073,4,8
23019,1,8,.7533,5,8
23023,2,8,1.4801,5,6
23024,1,8,.2587,4,0
23025,1,8,.215,4,10
23027,1,5,-.1734,3,8
23041,2,8,1.7484,5,0
23043,2,8,.1563,4,7
23047,1,8,-.2239,3,8
23048,2,8,-.2411,3,7
23049,2,8,.0447,3,10
23053,2,8,.6261,5,12.5
23062,2,2,-.9782,1,0
23063,2,4,-1.0556,1,9
23068,2,8,.1856,4,8
23070,1,2,.6766,5,9
23071,1,3,1.2984,5,0
23079,1,5,-1.46,1,15
23080,1,8,1.2149,5,8
23085,1,6,-.1619,3,0
23090,2,8,-.5089,2,9
23094,1,8,1.7484,5,0
23096,1,5,-1.0495,1,0
23099,1,2,-.9379,1,8
23101,1,8,-.2571,3,8
23104,1,8,.1917,4,8
23108,1,8,.8427,5,9
23110,2,8,.6408,5,9
23111,2,5,-.7114,2,8
23117,1,8,-.4046,2,10
23120,2,8,1.7886,5,10
23121,2,8,1.0178,5,20
23122,1,6,.1466,4,10
23125,1,8,-.7233000000000001,1,7
23126,1,8,-.2868,3,0
23128,2,8,.4116,4,8
23129,1,8,-.0676,3,10
23130,1,2,-.3984,2,0
23135,2,8,-.1498,3,10
23140,1,8,-.5628,2,0
23141,1,6,-.0996,3,0
23144,1,5,-1.2395,1,0
23148,1,8,1.6074,5,8
23156,2,2,.679,5,0
23157,2,8,.1757,4,10
23161,1,2,-.5531,2,0
23162,2,8,1.2812,5,0
23164,2,5,-.5829,2,9
23168,1,8,.1929,4,7
23171,1,8,-.7161,2,25
23172,1,3,-.5675,2,10
23176,1,8,-.1446,3,10
23180,1,5,-.1062,3,9
23181,2,3,-.1681,3,0
23182,2,8,.6209,5,10
23183,1,8,.5386,4,8
23185,2,2,1.179,5,6
23186,1,8,-.7083,2,0
23194,1,8,1.1405,5,8
23197,1,8,-.1629,3,0
23201,1,8,-.8408,1,7
23203,2,3,-.3938,2,6
23208,1,8,-.4046,2,7
23210,1,8,-.1763,3,9
23211,1,5,-.8169999999999999,1,10
23214,1,8,.3563,4,7
23216,1,2,-.5212,2,7
23220,1,7,.8512,5,8
23224,2,8,-.699,2,6
23228,2,8,.0878,4,10
23230,1,8,-.7579,1,8
23234,2,8,-.4567,2,8
23235,1,8,-.4046,2,9
23238,1,2,.9845,5,0
23240,1,8,.3171,4,9
23247,2,5,-.8671,1,0
23250,2,3,.5923,5,6
23251,1,6,.0945,4,7
23253,2,8,.6891,5,8
23254,2,8,-.6379,2,0
23257,1,8,-.1864,3,8
23258,1,5,-.4892,2,15
23264,2,5,-.2474,3,0
23266,1,8,.6830000000000001,5,0
23267,2,8,.1896,4,10
23272,2,8,1.0597,5,10
23276,1,5,-1.2452,1,20
23277,1,8,.381,4,9
23282,1,8,.855,5,10
23284,2,8,-1.0862,1,8
23286,1,8,.4272,4,8
23287,1,8,-.5436,2,10
23289,1,8,-.4834,2,8
23293,2,8,.47,4,10
23294,2,6,-.3699,2,9
23297,2,8,-.4293,2,6
23298,1,8,.9973,5,8
23299,2,3,-.0996,3,0
23300,2,8,-.3554,2,9
23321,2,6,.0387,3,8
23327,1,8,.2486,4,8
23329,1,8,.0961,4,0
23334,2,8,.215,4,8
23335,2,8,.4959,4,0
23337,2,8,-.5044,2,8
23338,2,2,-.2316,3,0
23344,2,8,-.0037,3,0
23345,1,5,-1.1135,1,10
23346,2,8,-.2876,3,9
23349,1,8,.5155999999999999,4,15
23350,2,8,.7604,5,10
23351,1,8,-.6521,2,8
23355,1,8,1.2637,5,12.5
23358,2,8,.5498,5,7
23369,1,3,.6561,5,10
23373,2,8,-.0355,3,8
23377,2,5,.5828,5,0
23378,1,8,1.3601,5,8
23379,2,5,.0437,3,0
23381,2,8,.8270999999999999,5,8
23382,1,8,2.1234,5,0
23386,1,8,-1.1502,1,0
23391,2,8,.5648,5,0
23392,1,8,-.6328,2,10
23393,1,5,-.8837,1,10
23395,2,8,-.8429,1,0
23398,1,8,1.0829,5,8
23399,1,5,-.6553,2,10
23401,2,8,-.1188,3,9
23405,1,8,-.4438,2,8
23406,2,8,-.3545,2,9
23408,2,5,.6581,5,20
23409,2,8,-.4046,2,8
23414,1,5,.451,4,10
23417,1,8,1.8402,5,9
23421,2,8,-.1236,3,10
23424,1,8,.3737,4,6
23425,2,3,-.0359,3,6
23427,2,2,.0753,4,0
23428,1,6,.2141,4,8
23433,1,8,.2669,4,10
23437,1,8,.1985,4,9
23439,2,8,-.7728,1,0
23440,1,6,.0491,3,8
23443,1,8,.6597,5,0
23446,2,8,.2401,4,8
23447,2,5,-.4341,2,6
23451,1,8,.0153,3,0
23453,2,8,1.0121,5,0
23472,2,8,.6194,5,0
23473,2,8,1.6225,5,10
23475,2,8,2.0674,5,15
23476,1,3,.9893,5,10
23477,1,8,.2732,4,10
23481,1,3,-.87,1,0
23485,2,8,1.1947,5,8
23488,1,3,-.5262,2,0
23490,2,3,.0662,4,9
23492,2,8,-.2791,3,9
23496,2,5,-1.103,1,9
23497,1,8,.0671,4,12.5
23501,2,2,1.4071,5,0
23505,1,6,.5446,5,0
23508,2,8,-.1915,3,7
23509,2,8,.1172,4,8
23512,2,8,-.5442,2,0
23517,2,8,.3947,4,8
23519,2,8,-.8162,1,0
23522,2,5,-.2675,3,8
23525,2,8,-1.2803,1,8
23526,2,5,-.9122,1,0
23532,2,8,-.195,3,0
23533,2,6,-1.1012,1,8
23534,2,8,.672,5,12.5
23535,1,7,-.1423,3,8
23537,1,8,.9456,5,8
23540,2,8,1.0412,5,7
23541,2,5,-.4584,2,12.5
23544,1,2,-.0677,3,0
23550,1,8,.6592,5,9
23553,2,5,-.4728,2,9
23559,2,8,.6008,5,6
23563,1,3,1.2898,5,0
23564,2,8,1.5973,5,0
23569,1,8,.7613,5,10
23576,2,8,1.6501,5,10
23577,2,8,-.5185999999999999,2,8
23581,2,8,-.3588,2,0
23582,1,1,-1.0862,1,7
23596,1,8,-.0996,3,9
23601,2,8,-.7751,1,7
23605,1,8,.0029,3,7
23607,1,3,-1.1012,1,0
23616,2,8,-.1397,3,8
23620,2,5,1.1489,5,0
23622,1,8,-.5089,2,12.5
23623,2,8,-.6333,2,12.5
23624,1,8,1.9418,5,0
23626,1,8,-.195,3,15
23628,1,8,-.5436,2,0
23631,1,6,-.3312,3,9
23633,1,1,.2891,4,12.5
23638,1,5,1.243,5,0
23645,2,3,-.4726,2,0
23649,2,5,-.3045,3,8
23650,2,5,-.2336,3,0
23653,1,6,.5734,5,7
23655,1,8,-.1769,3,12.5
23657,2,8,-.5386,2,10
23658,1,3,-.556,2,10
23666,1,2,.3643,4,12.5
23670,1,2,-1.0669,1,0
23671,1,8,1.0861,5,10
23672,1,3,1.2411,5,0
23675,1,8,.082,4,0
23679,1,8,.6971000000000001,5,25
23684,1,1,-.4318,2,0
23685,2,8,1.053,5,0
23689,2,8,1.0926,5,9
23692,2,8,-1.2407,1,0
23697,2,8,-.2075,3,0
23700,2,8,1.1126,5,7
23704,2,2,.1419,4,8
23719,2,6,.5439000000000001,5,0
23722,2,2,-.6744,2,8
23728,1,8,-.0655,3,9
23737,1,3,-.5621,2,0
23740,1,8,-.3932,2,8
23741,1,8,1.7611,5,0
23743,1,2,.11,4,7
23745,2,8,.2291,4,7
23747,2,2,.5819,5,8
23749,1,2,1.4363,5,0
23751,1,3,-.1984,3,12.5
23752,1,3,.1984,4,0
23755,2,8,1.3306,5,10
23761,1,8,-1.3419,1,7
23762,2,6,.2718,4,9
23763,2,5,-1.5119,1,0
23765,1,8,.018,3,7
23767,2,5,-.4204,2,12.5
23768,2,2,.4496,4,0
23776,1,8,-.1602,3,8
23778,1,6,.2837,4,0
23780,2,8,-.8847,1,0
23782,1,8,.3462,4,0
23792,2,5,-.0837,3,10
23793,1,5,.8651,5,0
23795,1,8,.6797,5,8
23799,1,8,.122,4,10
23803,1,8,1.013,5,8
23804,2,2,1.3728,5,20
23806,1,5,-.2462,3,7
23809,1,5,.0178,3,8
23812,1,3,-.6665,2,0
23819,1,8,.6589,5,20
23823,2,8,-.2132,3,12.5
23824,1,8,.8635,5,10
23827,2,8,.6045,5,0
23828,1,8,.5538,5,0
23829,1,8,.5499000000000001,5,10
23834,2,8,.4104,4,8
23836,1,5,-.5512,2,12.5
23841,2,8,-.8429,1,8
23843,1,8,-.482,2,9
23845,2,8,1.6672,5,10
23846,2,2,1.4699,5,0
23848,1,8,.1753,4,8
23849,2,8,.5161,4,0
23853,2,8,-.3325,3,0
23854,2,5,-.3253,3,7
23859,2,8,.0022,3,8
23860,2,8,.1019,4,0
23863,2,3,-.7321,1,0
23865,1,5,.5669,5,0
23867,2,8,-.8429,1,8
23869,2,5,-.6592,2,7
23870,1,5,-1.8153,1,12.5
23871,1,8,.2333,4,0
23875,2,3,-.0026,3,8
23876,1,8,2.2934,5,8
23879,1,3,-.3431,2,6
23880,1,2,2.1535,5,0
23881,2,8,.5889,5,0
23889,1,8,.8902,5,8
23897,1,8,.6758,5,8
23899,1,8,-.0855,3,8
23900,1,3,.2976,4,0
23903,2,8,-.1526,3,0
23904,1,5,-.0996,3,0
23908,1,8,-1.3048,1,8
23913,1,3,-1.5735,1,0
23915,1,3,.3341,4,8
23917,1,6,1.1594,5,10
23919,1,8,-.1527,3,15
23920,2,2,.8401,5,9
23928,1,5,-1.0269,1,10
23930,2,8,1.7029,5,8
23937,2,8,-.3713,2,0
23940,1,8,-.7426,1,0
23941,1,8,.9827,5,9
23944,1,8,1.6151,5,7
23945,1,8,-.2345,3,7
23948,2,1,-.388,2,0
23949,2,2,1.2821,5,0
23953,2,8,-.5291,2,0
23961,2,5,-.2411,3,9
23962,1,2,.6513,5,0
23963,2,8,.3109,4,8
23965,1,8,.6409,5,12.5
23967,1,3,-.3555,2,0
23971,1,5,-.359,2,10
23979,2,5,-1.1272,1,8
23981,1,2,-.1484,3,0
23982,1,6,1.3912,5,0
23983,2,8,-1.0362,1,0
23985,1,8,.4117,4,9
23986,2,8,.593,5,0
23990,1,8,.8772,5,9
23991,2,8,.3708,4,9
23992,1,8,1.1126,5,0
23993,2,8,1.2088,5,8
23994,1,6,1.3146,5,8
23999,1,8,.6936,5,6
24001,1,8,.4762,4,12.5
24005,1,5,1.6255,5,0
24008,2,8,.4026,4,0
24010,1,8,-.7161,2,7
24011,1,8,.4807,4,9
24016,1,8,.3708,4,0
24017,2,8,.928,5,0
24018,2,8,.895,5,7
24028,2,2,-.7034,2,9
24030,2,8,.2666,4,0
24031,1,8,-.3312,3,10
24036,2,6,.0374,3,10
24045,2,6,.4045,4,0
24046,1,8,-.0856,3,10
24054,1,6,-.1897,3,7
24058,2,8,-.2605,3,6
24064,1,6,.3498,4,10
24069,1,8,-.6333,2,15
24074,2,1,.8078,5,0
24079,1,8,.007,3,0
24082,2,8,1.3853,5,0
24084,2,8,-.6568000000000001,2,0
24090,1,8,.0153,3,8
24092,2,8,.155,4,8
24093,1,2,.4716,4,10
