STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,X4ATPRLVLA,S3CLGPELL,P1TUITION
12528,2,8,-.8552,1,6,-8,0
12529,2,5,-.0271,3,-7,-7,-7
12530,2,6,-.2139,3,-8,-8,-8
12531,2,8,.2652,4,-8,3,-8
12532,2,2,1.6587,5,4,2,1
12533,1,8,.1086,4,5,-8,-8
12534,1,5,.0595,4,6,-8,-7
12535,2,5,-.5319,2,4,1,0
12537,2,8,1.4186,5,4,2,-7
12538,2,8,-.9072,1,4,1,-7
12539,1,8,1.8244,5,4,1,1
12540,2,5,-8,-8,-8,2,1
12541,1,8,2.1516,5,6,2,1
12542,1,5,-.3779,2,-7,-8,-8
12543,2,8,-.2903,3,3,-7,-7
12545,2,5,-.4679,2,3,1,-7
12546,2,8,.1269,4,-7,2,-9
12547,1,5,-.3394,3,6,-7,-7
12548,2,8,.0839,4,4,1,0
12549,1,3,-.0218,3,-7,-7,-7
12550,1,8,-1.0449,1,-7,2,-7
12551,2,8,-.3558,2,6,3,-7
12552,2,3,.0904,4,-7,1,-7
12553,1,2,-.0893,3,6,2,-7
12554,1,5,-1.1008,1,5,-8,-7
12555,1,8,-.6637,2,-7,-7,-7
12556,2,5,-.4784,2,-8,-8,-7
12557,2,8,-.2862,3,-7,-8,-7
12558,1,8,-.0137,3,6,2,-7
12559,2,6,.0416,3,3,-8,-7
12560,2,2,1.0128,5,4,3,1
12561,2,8,-.6918,2,6,2,1
12562,2,1,-.7223000000000001,1,6,-8,-9
12563,2,3,-.3841,2,-8,3,-7
12564,2,3,-1.3682,1,6,2,-7
12565,1,5,-.0782,3,-7,2,-7
12566,1,8,-.0105,3,4,1,1
12567,1,8,1.977,5,4,2,-7
12568,1,6,-8,-8,-7,-7,-8
12569,1,8,.6587,5,6,1,-7
12570,1,3,-.4209,2,-8,-9,-8
12571,2,-9,-8,-8,-8,-8,-8
12572,1,3,-8,-8,-7,-7,-7
12573,2,8,-1.3419,1,6,-7,-7
12574,1,2,-.2903,3,6,2,1
12575,2,3,-1.4492,1,4,-7,-9
12577,2,8,.3112,4,-8,-8,-8
12578,1,8,1.7325,5,4,-4,0
12579,1,8,1.7214,5,4,1,0
12580,2,8,.0865,4,-8,2,-7
12581,2,-9,-8,-8,4,-8,-8
12582,2,6,-.1022,3,-7,-8,-8
12583,2,4,-8,-8,5,-7,-8
12584,2,4,-8,-8,4,2,-8
12585,1,3,.9599,5,-7,-7,-7
12586,1,5,-1.2795,1,-7,-7,-7
12587,1,2,1.7187,5,4,1,-7
12588,1,8,1.9387,5,-7,1,1
12589,1,8,-.3215,3,-8,-8,-8
12590,1,6,-1.3277,1,-7,-8,0
12591,2,8,-.6664,2,-7,3,-8
12592,1,6,1.179,5,4,1,-7
12593,2,8,1.7779,5,4,1,1
12594,1,5,-1.7157,1,6,-4,-7
12595,1,8,1.977,5,-8,2,-7
12597,1,8,-.0283,3,-8,-8,-8
12599,1,5,-.8455,1,-8,-8,-7
12600,2,8,-.1505,3,4,1,1
12601,1,5,-1.1259,1,-9,-8,-7
12603,2,8,.3664,4,4,1,-7
12604,2,8,.6306,5,5,1,-9
12605,2,5,.2732,4,4,1,1
12606,2,8,-.1484,3,4,1,1
12607,2,8,-.2739,3,5,-7,-7
12608,2,5,.6673,5,4,2,0
12609,2,6,-.1732,3,-8,-8,-8
12610,2,5,.3096,4,-8,2,-7
12611,1,8,.6797,5,4,2,1
12612,1,2,1.5552,5,4,2,-7
12613,2,8,.5273,4,4,1,-7
12614,2,2,1.5048,5,4,-9,-7
12615,1,3,-.8702,1,4,1,1
12616,1,6,-8,-8,-8,3,-7
12617,1,5,.0478,3,-7,1,-8
12618,2,3,-.1779,3,4,1,-7
12620,1,2,-.1371,3,-8,-8,-7
12622,1,8,-.43,2,2,2,-7
12623,1,8,.9957,5,4,2,-8
12624,1,8,.3497,4,-8,-8,-9
12625,1,8,.5702,5,5,2,-7
12626,2,3,.1039,4,4,3,-7
12627,2,8,-.0296,3,-8,-8,-8
12628,1,5,-1.0351,1,-8,-8,-7
12629,2,6,.9247,5,4,3,-7
12630,2,8,.3395,4,4,-7,-9
12631,1,3,.6914,5,6,1,-7
12632,1,8,.193,4,4,-4,-7
12633,2,3,-.4256,2,3,-7,-8
12634,1,5,-.7751,1,6,-8,0
12635,2,8,-.522,2,2,1,-8
12636,1,8,.9456,5,6,1,-9
12637,1,8,-.8786,1,5,1,-7
12638,2,8,1.0579,5,4,1,1
12639,1,8,.2953,4,-8,-8,-8
12640,2,5,1.4564,5,4,2,-7
12641,1,8,-.1434,3,5,2,-8
12642,1,6,.0008,3,-8,-8,-8
12644,1,-9,-8,-8,-8,-7,-8
12645,2,5,-.5919,2,6,-8,-8
12646,1,8,-.5445,2,6,2,-8
12647,2,8,1.4423,5,4,1,1
12648,1,8,.309,4,-8,2,-7
12649,1,8,.2463,4,-8,-8,-8
12650,1,8,-1.5209,1,-8,-8,-9
12651,2,8,.8046,5,4,1,0
12652,2,8,-.2066,3,4,1,1
12653,1,8,.4433,4,5,-8,-9
12654,1,5,-.8103,1,-8,3,-7
12655,1,8,.0108,3,-8,1,-8
12656,2,8,-.5269,2,6,1,1
12657,2,6,.2772,4,4,3,-9
12658,1,5,.3238,4,6,2,-7
12660,1,6,.3707,4,4,-7,1
12661,1,6,1.3197,5,-8,2,0
12663,1,2,-.271,3,5,2,-8
12664,2,3,-.4839,2,-8,-8,-8
12665,1,8,-.4813,2,5,2,-7
12666,2,-9,-8,-8,4,-8,-8
12667,1,2,.0232,3,-8,3,-8
12668,1,2,-.2744,3,4,1,-7
12669,2,3,-.082,3,5,-7,-7
12670,1,8,.1483,4,-8,-8,-8
12671,1,2,-1.5072,1,-7,-7,-9
12672,1,5,1.4775,5,4,2,-7
12673,1,2,1.4842,5,4,3,1
12674,1,8,.9104,5,6,-7,-7
12675,1,8,-1.245,1,-8,-7,-7
12676,1,6,.0921,4,-8,-7,-8
12678,1,5,.2837,4,5,1,-7
12679,1,8,.846,5,-7,1,-7
12680,2,8,.8519,5,4,1,0
12681,2,2,.8388,5,4,2,-8
12682,1,2,.1641,4,-8,-8,-7
12683,2,8,-.2653,3,-7,-8,-8
12684,2,4,-8,-8,-8,-8,-8
12685,2,5,-1.5209,1,-8,-7,-7
12686,1,8,-.1262,3,6,1,-7
12687,2,-9,-8,-8,4,-4,-8
12688,1,8,-.5089,2,6,-9,-7
12689,1,6,-.6504,2,-7,-7,-7
12690,2,4,-.2162,3,5,1,-7
12691,2,8,-.2293,3,6,2,-9
12693,2,8,-.0422,3,-8,1,-7
12694,2,8,1.3945,5,4,1,1
12695,2,8,.2481,4,-8,-4,-9
12696,1,5,-.0289,3,5,1,-7
12697,2,8,-.1427,3,3,1,-7
12698,2,2,1.3936,5,4,1,-7
12699,2,-9,-8,-8,-9,-7,-8
12700,1,-9,-8,-8,4,-4,-8
12701,1,8,-.735,1,4,1,0
12702,2,8,1.8091,5,4,2,1
12703,1,8,-1.0862,1,-8,1,-7
12704,2,8,-.1231,3,6,-7,-9
12705,1,8,.5268,4,2,2,-7
12706,1,8,.9694,5,-7,2,1
12707,2,5,-.8061,1,-8,-8,-7
12708,1,5,-.3182,3,-8,-8,-7
12709,1,8,.3739,4,3,3,-7
12710,2,2,.6592,5,4,-8,1
12711,2,8,-.0251,3,4,1,-7
12712,1,3,-.2776,3,-8,-8,-8
12713,2,8,-.01,3,2,-8,-7
12714,2,6,-.1972,3,4,1,-7
12715,1,8,-.6231,2,-7,-7,0
12716,2,8,-1.245,1,3,1,-7
12717,1,5,-.5825,2,-7,3,-7
12718,1,3,.0669,4,4,-8,-8
12719,1,8,.1376,4,-8,-7,-8
12720,2,8,-.0506,3,4,2,-7
12721,1,8,.0912,4,-8,-9,-7
12722,1,8,-.5523,2,-7,-7,-8
12723,1,8,-.406,2,6,2,-7
12724,2,8,.8492,5,4,1,-7
12725,1,-9,-8,-8,4,1,-8
12726,1,6,-.0289,3,2,1,-7
12727,1,5,-.3652,2,4,-9,1
12728,1,8,-.3524,2,-8,-7,-8
12729,2,3,-1.5209,1,4,3,0
12730,1,8,.484,4,4,2,-7
12731,1,6,-.1778,3,-8,-8,-7
12732,2,8,-.3617,2,4,2,1
12733,2,8,-.4016,2,-7,-7,-7
12734,1,5,-1.1769,1,5,1,0
12735,1,5,-1.1272,1,4,1,0
12736,1,8,-.8158,1,6,1,-7
12737,2,8,1.2786,5,4,1,0
12738,1,8,1.9922,5,-8,2,0
12739,2,8,-.1809,3,4,1,0
12741,2,3,-1.1103,1,-8,3,-7
12742,2,8,.8942,5,4,3,-7
12743,2,8,.2292,4,5,-8,-8
12744,2,5,-1.3411,1,6,-7,-8
12745,2,2,-.2073,3,5,1,-8
12746,1,8,.0697,4,6,-8,-8
12747,2,8,.7554,5,4,1,-7
12748,2,6,-.6333,2,5,-7,0
12749,2,3,-1.4415,1,6,-7,0
12750,2,5,-.4843,2,-8,2,-7
12751,2,-9,-8,-8,-8,-8,-8
12752,2,8,1.2072,5,4,1,-7
12753,2,2,.6284,5,2,2,-7
12754,1,5,.6165,5,-8,2,-7
12755,2,5,.0027,3,-7,-7,-7
12756,2,8,.7614,5,4,2,-7
12757,2,8,-.2656,3,6,2,1
12758,1,8,-.9394,1,-9,-7,-7
12759,1,2,-.4021,2,-7,-8,-8
12760,2,-9,-8,-8,6,-8,-8
12761,1,2,.9771,5,-8,1,-7
12762,1,3,-1.2098,1,6,2,-7
12763,1,6,-.6665,2,6,2,0
12764,2,8,-.0434,3,4,2,-7
12765,2,8,-.5007,2,5,1,-7
12767,1,-9,-8,-8,-8,-8,-8
12768,2,3,.0456,3,5,2,-9
12769,2,2,.9193,5,2,1,-7
12770,1,5,-.6861,2,-8,-7,-8
12771,1,3,.8521,5,-8,-4,-7
12773,1,6,-1.1153,1,-8,-8,-9
12774,2,2,1.7876,5,-8,3,-7
12775,1,5,-1.0772,1,-8,-8,-7
12777,1,8,.3861,4,-7,-7,-7
12778,1,3,1.4051,5,4,3,0
12779,2,5,-8,-8,-7,-8,-7
12780,1,5,-.5628,2,4,-8,-7
12781,1,6,-.3177,3,-7,2,-8
12782,1,3,-8,-8,-8,-8,-8
12783,2,8,-.7758,1,-8,-7,1
12784,2,-9,-8,-8,6,2,-8
12785,1,8,.2011,4,4,3,-9
12786,2,6,-.8051,1,4,1,-9
12787,2,2,.6533,5,4,-4,-8
12788,2,8,.7644,5,-8,2,-7
12789,2,2,1.4893,5,4,1,0
12790,1,8,1.1217,5,5,1,1
12791,2,8,-.9106,1,-7,-7,-7
12792,2,6,-.118,3,6,-8,-8
12793,1,8,.6277,5,4,3,1
12794,2,8,.4903,4,4,1,1
12796,1,2,2.2386,5,6,1,-7
12798,2,8,.0982,4,6,1,-8
12800,1,2,1.081,5,-8,-8,1
12801,1,8,.5224,4,3,-7,-7
12802,1,8,.2982,4,-8,3,-7
12803,1,8,-.306,3,-8,-7,-7
12804,1,2,-.091,3,-7,-8,-8
12805,2,3,-.4438,2,-8,-8,-7
12806,2,2,.9693000000000001,5,4,1,-7
12807,2,3,-.1604,3,6,3,-8
12808,1,6,.2697,4,-8,-7,-7
12809,1,8,-.3075,3,2,1,-7
12810,1,5,-.3396,3,-8,-8,-8
12811,2,3,.0539,4,-8,-8,-8
12812,1,8,.3879,4,4,1,1
12813,2,5,-1.7157,1,4,1,-7
12814,1,8,.3784,4,-8,2,-7
12815,2,8,-.8132,1,6,1,0
12816,2,2,1.8918,5,4,2,1
12817,2,3,-8,-8,6,-7,-8
12818,1,6,-.4613,2,6,1,-7
12819,2,8,1.3074,5,4,2,1
12820,1,-9,-8,-8,5,-8,-8
12821,2,5,-.9409,1,-7,-7,-7
12822,1,8,.1576,4,4,1,1
12823,1,8,-.4191,2,-8,3,-7
12824,1,8,-.176,3,-8,-8,-8
12825,1,8,1.0871,5,4,2,1
12826,2,6,.5175999999999999,4,4,1,0
12827,1,8,.5207000000000001,4,-8,3,1
12828,1,8,-.9072,1,-7,-8,-7
12829,1,8,.7319,5,4,2,-8
12830,2,8,-.3312,3,5,1,1
12831,2,8,.5798,5,-8,-8,1
12832,1,6,.3385,4,4,3,-9
12833,2,6,-.0925,3,5,2,-8
12834,2,8,-.0304,3,-8,-8,-8
12836,2,8,.1032,4,5,1,1
12837,2,8,-.2634,3,4,-4,0
12838,2,8,-.1724,3,-7,-7,-8
12839,2,6,-.2103,3,-8,-7,-7
12840,1,8,.6086,5,6,2,-7
12841,1,8,-1.5501,1,-7,-7,-9
12842,2,8,.8532999999999999,5,-8,2,-7
12843,1,5,-.4986,2,5,3,-7
12844,1,8,.4753,4,-7,-8,1
12846,2,8,-.0651,3,5,-4,-7
12847,1,6,-.7675,1,-7,-7,-7
12848,2,8,-.4726,2,-7,-7,-7
12849,2,-9,-8,-8,3,-8,-8
12850,1,5,.2531,4,-8,1,-7
12851,2,8,-.2605,3,4,1,1
12852,2,8,-.1277,3,6,-8,-8
12853,2,6,-.8226,1,-8,-8,-8
12854,1,8,-.4003,2,-7,-7,-9
12855,2,8,1.179,5,4,1,1
12856,1,8,.7188,5,-8,2,-7
12857,1,3,-.5628,2,6,-8,0
12858,1,5,-.8552,1,-8,-8,-7
12859,1,8,-.1431,3,-7,-7,-7
12860,2,8,.3008,4,5,2,-7
12861,1,-9,-8,-8,-7,-7,-8
12862,1,8,-.8623,1,-7,-7,-7
12863,2,-9,-8,-8,6,2,-8
12864,1,8,.1461,4,-7,2,-8
12865,2,7,.0612,4,-8,-8,-8
12866,1,8,1.3503,5,4,3,-7
12867,2,3,1.4423,5,4,2,-7
12869,2,8,-.7485000000000001,1,3,1,-7
12870,1,8,-.2656,3,5,1,-7
12871,1,8,1.0039,5,6,1,-7
12872,1,2,.8438,5,4,1,1
12873,1,2,-1.1008,1,4,2,-7
12875,2,8,.1014,4,-8,-7,-7
12876,2,3,1.0132,5,4,2,-7
12877,2,3,-.4288,2,-7,-8,-8
12878,1,5,-.6665,2,-7,2,-7
12879,2,-9,-8,-8,-8,2,-8
12880,2,8,-.482,2,5,-8,-7
12881,1,8,-8,-8,-7,-7,-7
12882,1,5,1.012,5,4,3,-9
12883,2,8,.8792,5,4,1,-7
12884,1,6,-.3952,2,-8,2,-8
12885,1,3,-.7751,1,-8,2,-9
12886,2,4,-8,-8,6,-8,-8
12887,1,8,-.7901,1,4,3,-7
12888,2,5,-.9952,1,-7,-4,-9
12890,1,8,.5399,4,2,-8,-8
12891,2,8,.625,5,4,1,-7
12892,2,2,2.5668,5,4,2,-7
12893,1,8,.6717,5,2,2,-7
12894,1,8,-.5493,2,6,-7,-7
12895,1,5,-1.2098,1,-8,-8,-7
12896,1,5,-1.0772,1,-7,-7,-7
12897,1,5,-1.3682,1,-8,-8,-7
12898,2,8,.2368,4,6,1,-8
12899,1,3,.1327,4,-7,-7,-7
12900,2,2,.4279,4,6,1,-8
12901,2,5,-.8199,1,5,1,-9
12902,2,-9,-8,-8,-8,-7,-8
12903,2,6,-.3465,2,4,2,-7
12904,2,8,-.6689000000000001,2,3,1,-7
12905,2,8,-.5863,2,6,1,0
12906,2,5,.757,5,5,2,-7
12907,2,8,.5376,4,4,1,-8
12908,2,8,.5689,5,4,1,-7
12909,1,5,-.5628,2,6,3,-9
12910,2,2,.0917,4,4,1,-7
12911,2,2,-8,-8,-7,-9,-8
12912,2,-9,-8,-8,-8,-7,-8
12913,1,8,-1.3184,1,-8,-7,-7
12914,2,8,.7438,5,2,1,-7
12915,1,2,.0923,4,-8,2,-8
12916,1,8,.3017,4,5,-8,-8
12917,1,8,.1509,4,2,-9,-7
12918,1,8,-.4191,2,-7,-8,0
12919,1,8,-.0827,3,-8,-7,-8
12920,2,2,1.7861,5,4,-8,-7
12922,2,5,.4535,4,5,2,-7
12924,1,8,-1.1518,1,-8,-8,-8
12925,2,8,1.2103,5,5,-8,-8
12929,2,8,.0901,4,4,-8,-7
12930,1,6,-8,-8,-8,2,-7
12931,2,-9,-8,-8,4,2,-8
12932,2,8,.1754,4,3,-4,-8
12933,2,2,.3403,4,-8,3,-9
12934,2,-9,-8,-8,4,1,-8
12935,1,3,-.1483,3,-8,1,-8
12936,1,3,.8110000000000001,5,-7,-7,-7
12937,2,8,-.7062,2,-8,-7,0
12938,1,6,.128,4,-8,-7,-8
12939,1,8,-.6854,2,4,1,-7
12940,1,8,.1172,4,-8,-7,-7
12941,1,5,-1.0868,1,6,2,-7
12942,2,8,-.0444,3,-8,1,-7
12943,2,8,1.0159,5,-7,-8,-8
12944,2,3,.9673,5,-7,3,1
12945,1,3,1.5896,5,6,-7,0
12946,1,3,.6213,5,4,-8,-8
12947,2,3,-.6906,2,5,1,-7
12948,1,8,-.6359,2,-8,-8,-7
12949,2,5,-.1465,3,5,-7,0
12950,2,8,-.7751,1,-8,3,-7
12951,2,8,-.0734,3,-7,-7,-8
12952,2,5,-1.5696,1,-7,-8,-7
12953,2,3,-.9842,1,-8,-8,-9
12954,1,6,.0501,3,6,-7,-8
12955,1,5,-.5981,2,4,2,1
12956,2,8,-.1327,3,5,1,-8
12958,1,8,-.6461,2,-7,-7,-7
12959,2,3,-.4051,2,-7,2,-8
12960,1,6,1.2255,5,4,-4,-7
12961,1,8,-.1813,3,-7,-8,-7
12962,1,8,-.6665,2,-8,3,-7
12963,1,8,1.102,5,6,1,-7
12964,1,6,-8,-8,-7,-8,-7
12965,1,8,-.1361,3,6,3,-7
12966,1,8,1.1888,5,-8,1,0
12967,1,8,-.0329,3,-7,-7,-7
12968,1,8,1.562,5,4,2,-7
12969,1,8,-.2839,3,-7,-7,-7
12970,1,8,-.7219,1,-8,-8,-7
12971,1,8,-1.0119,1,-8,1,-9
12972,2,8,.0314,3,4,-8,-7
12973,2,6,-.0502,3,6,2,-8
12974,1,8,.5714,5,5,1,-7
12975,2,5,-1.5936,1,-7,-7,-8
12976,2,8,1.6169,5,4,-9,-7
12978,1,6,.442,4,-8,2,0
12979,1,8,.5794,5,-8,-4,-9
12980,2,8,.2774,4,-7,-7,1
12981,1,8,-8,-8,-8,-8,-9
12982,2,8,.8224,5,4,-8,0
12983,1,8,1.1126,5,5,2,1
12984,2,2,2.5668,5,4,2,-7
12985,2,8,.0957,4,-8,-8,-7
12986,2,8,1.211,5,4,2,1
12987,1,8,.6199,5,6,2,0
12988,1,3,-.1429,3,4,2,0
12989,1,-9,-8,-8,3,2,-8
12990,1,8,-.0095,3,6,2,0
12991,1,8,-.621,2,-7,-7,-7
12992,1,8,.4358,4,-8,1,-7
12994,1,6,-.9595,1,-8,-7,-7
12995,2,8,1.1916,5,4,-8,0
12996,2,8,.1198,4,5,2,-7
12997,1,8,.8306,5,4,1,-8
12998,2,5,-1.5735,1,-7,2,-7
12999,2,8,-.4046,2,4,2,-7
13000,2,8,.4749,4,4,1,0
13001,2,5,.4358,4,5,3,-7
13002,1,8,-.3394,3,-7,2,1
13003,2,8,.4203,4,-8,-7,-8
13004,2,6,-1.5209,1,-7,-7,-7
13005,2,8,.0537,4,-8,-8,-8
13006,2,8,-.2285,3,-7,-8,-8
13007,2,-9,-8,-8,4,-8,-8
13008,2,5,.212,4,4,1,1
13009,1,3,.3352,4,-8,-7,-8
13011,2,6,-.9559,1,4,1,-7
13012,1,2,-.588,2,4,2,-8
13013,1,8,.2039,4,4,2,-7
13014,1,8,-.0871,3,-7,-8,-8
13015,2,4,-8,-8,5,1,-8
13016,1,5,-.2656,3,-8,-8,-7
13017,1,3,-.6665,2,6,-7,-7
13018,1,5,-.8725000000000001,1,-8,-8,-7
13020,2,8,.7875,5,6,2,-9
13021,2,8,.4462,4,-8,-8,-7
13022,2,8,.2582,4,-7,-8,-7
13023,2,5,-.1864,3,5,1,-7
13024,1,2,-.4526,2,4,3,0
13026,1,8,.3584,4,3,1,-8
13027,1,8,.0735,4,6,-4,-7
13028,2,5,.0442,3,-8,2,0
13029,2,5,-.9550999999999999,1,-8,-8,-7
13030,1,4,-.9394,1,-7,-7,-7
13031,1,8,.1021,4,4,1,-7
13032,2,8,1.0472,5,4,2,-7
13033,2,3,-.7633,1,-7,-7,-8
13034,2,8,.6,5,4,1,-7
13035,1,5,-1.1769,1,-8,-7,-7
13036,1,8,-.1206,3,2,-8,-7
13037,1,8,.8504,5,5,2,1
13038,1,8,1.9005,5,4,-7,-7
13040,2,8,.5823,5,4,1,-8
13041,2,8,.085,4,4,1,1
13042,1,5,-.1897,3,4,2,-7
13043,2,2,-.9865,1,5,1,0
13044,1,2,1.294,5,4,1,-7
13046,1,8,.0326,3,-7,-7,-7
13047,1,8,1.0472,5,-8,-8,-9
13048,2,8,-.1118,3,4,-7,-7
13049,2,6,-.0137,3,-8,-8,-8
13050,1,6,.7097,5,-7,-7,1
13051,1,8,-.6758999999999999,2,-7,1,-7
13052,1,5,-.7156,2,-8,-7,-7
13053,1,-9,-8,-8,-7,-7,-8
13054,1,5,-1.044,1,5,-7,-7
13055,2,5,-.7329,1,6,1,-7
13056,2,3,-.0115,3,5,1,1
13057,1,8,-.5046,2,-7,-7,-8
13058,2,-9,-8,-8,4,-8,-8
13059,1,2,-8,-8,4,2,-8
13060,2,8,-.0208,3,4,1,-8
13061,2,2,2.1887,5,4,2,-7
13062,2,6,-.2032,3,4,1,0
13063,2,5,1.8394,5,-8,-8,0
13064,2,3,-.206,3,6,1,-8
13065,1,2,.142,4,5,-8,-7
13066,2,8,1.1188,5,4,2,0
13067,2,5,-.8103,1,6,-7,-7
13068,2,3,.2139,4,-8,-8,-8
13071,1,6,-.8455,1,6,1,0
13072,1,8,1.3642,5,4,2,1
13073,1,-9,-8,-8,6,2,-8
13074,2,8,1.562,5,4,3,-9
13075,2,6,-1.3419,1,4,1,-9
13076,1,2,-.3332,3,4,2,-7
13077,2,8,-.6574,2,-8,-8,-7
13078,1,8,-.0094,3,-8,-8,-7
13079,2,5,-.5586,2,2,1,-8
13080,1,8,.0416,3,-8,-8,-8
13081,1,8,1.6007,5,4,2,-7
13082,2,8,-.87,1,-7,-7,-9
13083,1,5,-1.1586,1,-8,-8,-8
13084,1,8,1.6251,5,4,1,-7
13085,1,8,.4731,4,4,-7,-7
13086,2,6,.0277,3,4,-8,-8
13087,1,5,-.9903,1,-8,-7,-8
13088,1,-9,-8,-8,-8,-8,-8
13089,2,4,-8,-8,-8,-8,-8
13090,2,2,.1954,4,4,1,-8
13091,2,2,-.01,3,4,1,-9
13092,1,8,.5044,4,-8,-8,-8
13093,1,8,1.4278,5,4,-9,1
13094,2,5,.0012,3,4,1,1
13095,2,8,-.5687,2,-7,-7,-7
13096,2,8,.5456,5,1,-8,0
13097,2,6,.2012,4,6,-7,-7
13098,2,8,.218,4,4,3,-7
13099,2,8,.4399,4,4,2,0
13100,2,2,.4816,4,4,1,-8
13101,2,8,-.3332,3,-8,1,-7
13102,1,3,.776,5,4,1,-8
13103,2,3,.7927,5,4,-8,-8
13104,2,8,-.9072,1,2,2,-7
13105,2,2,-.0155,3,-7,-8,-7
13106,2,8,1.226,5,5,2,1
13107,2,8,1.1923,5,4,2,1
13109,2,8,1.2051,5,4,-4,0
13110,2,-9,-8,-8,4,-8,-8
13111,2,5,-.8048999999999999,1,6,2,-7
13112,1,2,2.0124,5,4,2,-9
13113,1,2,1.3326,5,-8,-8,1
13114,1,8,-.5197000000000001,2,6,2,-8
13115,2,5,.7605,5,4,2,-7
13116,1,2,.5571,5,3,3,-8
13117,1,6,-.1757,3,4,2,-8
13118,2,8,.4363,4,-8,3,-8
13119,2,3,-.0998,3,-7,-8,1
13120,1,5,-1.1487,1,-8,-8,-9
13121,1,8,-.3182,3,5,1,-7
13123,1,6,-.5512,2,4,1,0
13124,1,4,-8,-8,-7,-7,-8
13125,2,8,-.742,1,6,-7,-7
13127,1,8,1.087,5,4,3,-7
13128,1,6,.3947,4,4,3,-7
13129,2,8,.3089,4,2,-8,-8
13130,2,3,-8,-8,-7,-7,-9
13131,1,8,.423,4,6,2,0
13132,1,8,-.1787,3,-8,-7,-8
13133,2,6,-.1554,3,-8,-8,-8
13134,2,5,-.4494,2,-7,-7,-8
13135,2,8,-.1996,3,-8,1,1
13136,2,8,.2531,4,4,2,0
13137,2,8,.0173,3,2,2,-7
13138,2,8,-1.5501,1,6,1,-7
13140,1,3,.0081,3,-8,2,-8
13141,2,6,.1534,4,6,2,-7
13142,1,2,1.0212,5,4,1,-7
13143,2,4,-.3952,2,-8,-8,-8
13144,1,8,.5755,5,4,2,1
13145,2,5,-1.5209,1,-8,-7,-7
13146,1,8,.0013,3,-7,-7,-7
13148,1,3,.5269,4,-8,2,-7
13149,1,2,.3811,4,-8,-8,1
13150,2,8,1.0993,5,-8,1,-8
13151,2,8,-.7528,1,-7,-7,-7
13152,2,8,-.1021,3,-7,-7,-8
13153,1,2,-.3273,3,5,3,-7
13154,2,5,.2726,4,4,1,-7
13155,1,8,-.5386,2,-8,2,-7
13156,1,6,.1216,4,-9,-7,-8
13157,1,1,-.4227,2,-7,-7,-8
13158,1,5,.6875,5,4,1,0
13159,2,8,-.0044,3,-8,2,-8
13160,1,8,-.4727,2,-8,-8,-8
13162,2,8,-.8837,1,6,1,-7
13163,2,5,.15,4,3,2,-8
13164,2,6,-.4464,2,-8,-7,-8
13165,2,6,-1.0551,1,6,-8,-8
13166,2,5,1.7076,5,-8,1,1
13167,1,6,.1943,4,-7,-8,-8
13168,1,3,-.8383,1,-8,-8,-8
13169,1,1,1.3292,5,4,3,-7
13170,1,8,-.4813,2,-7,-9,-7
13171,2,8,1.1889,5,4,-8,-8
13172,2,8,-.9016,1,2,2,-7
13173,1,3,-.7751,1,6,-7,0
13174,1,8,.4865,4,5,-8,-7
13175,1,8,-.0645,3,-7,-8,1
13176,2,5,.7906,5,4,1,0
13177,1,3,.0885,4,-8,-4,0
13178,1,8,-.2751,3,-8,2,0
13179,2,2,.703,5,4,2,-8
13180,2,8,-.5434,2,-8,-8,-7
13181,1,8,.3879,4,-7,-7,1
13182,2,8,1.2607,5,-8,2,-7
13183,1,2,-8,-8,4,-8,-8
13184,1,8,-.5434,2,-7,-7,-7
13185,1,5,.4857,4,3,2,1
13186,2,8,-.1228,3,3,-8,-8
13187,2,8,1.2592,5,4,2,0
13188,1,8,2.2009,5,4,1,1
13189,1,8,2.0785,5,4,1,-7
13190,2,8,.2468,4,5,1,0
13191,2,-9,-8,-8,-7,-7,-8
13192,2,8,-.0594,3,4,1,-7
13193,1,8,1.2355,5,4,2,-7
13194,2,8,1.3539,5,6,1,0
13196,1,6,1.9474,5,4,2,-7
13197,1,5,.2108,4,6,2,1
13198,2,-9,-8,-8,4,3,-8
13199,1,2,-.6513,2,6,-8,-9
13200,1,8,-.2297,3,4,-8,-8
13201,2,8,.0115,3,-8,1,0
13202,2,8,-.5434,2,-8,-7,-7
13203,2,3,-.5434,2,-7,-8,-9
13204,2,8,.1412,4,-8,2,0
13205,2,5,-.9370000000000001,1,6,2,-7
13206,2,5,-1.0313,1,-7,-8,-8
13208,2,8,-.0637,3,4,2,1
13209,1,8,1.2293,5,4,1,-7
13210,2,8,.0335,3,4,2,-7
13211,1,5,.638,5,2,1,-8
13212,2,3,.7085,5,6,1,-7
13213,1,-9,-8,-8,4,1,-8
13215,1,8,-.2903,3,6,-7,0
13216,2,8,-.3694,2,5,-7,-7
13217,1,8,.0445,3,-7,-7,-7
13219,1,8,.7771,5,-8,-8,-8
13220,1,5,-.7161,2,5,2,-7
13221,2,8,-.3332,3,2,1,-9
13222,1,5,-.6559,2,-8,1,-8
13223,2,3,-.1652,3,4,-4,-9
13224,1,8,-1.0537,1,-7,2,-7
13225,2,8,.012,3,-8,2,-7
13226,1,6,1.2816,5,-8,1,-9
13227,2,8,.2442,4,4,2,-8
13228,2,8,.8141,5,4,-4,0
13229,1,8,.2028,4,2,2,-7
