STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,X4ATPRLVLA,S3CLGPELL
25134,1,8,0.474,4,-8,1
25135,1,2,-0.4311,2,5,3
25136,1,8,0.9581,5,3,2
25137,1,6,1.1166,5,4,2
25138,2,5,-1.3476,1,4,1
25139,2,8,-0.8455,1,-7,-7
25140,2,8,0.1284,4,5,3
25141,2,8,-0.0103,3,2,1
25142,1,5,-0.4559,2,4,2
25143,1,8,-0.4763,2,-8,-8
25144,2,8,-0.2245,3,4,1
25145,1,6,0.1219,4,-7,-8
25146,1,6,1.5764,5,6,2
25147,2,8,1.0175,5,4,1
25148,1,8,0.2443,4,5,-8
25149,2,5,0.4117,4,-7,-7
25150,1,8,0.8022,5,4,1
25151,1,8,.9330000000000001,5,-8,-8
25152,2,8,1.0331,5,4,1
25153,1,2,0.7518,5,4,-8
25154,2,5,-0.4302,2,4,-4
25155,1,5,-0.1955,3,4,2
25157,2,-9,-8,-8,-8,2
25158,1,8,1.151,5,-8,-8
25159,2,5,-0.714,2,5,-7
25160,2,5,-0.6328,2,6,-7
25161,1,8,-0.8837,1,6,2
25162,1,6,1.1603,5,-8,-7
25163,2,8,.9461000000000001,5,4,3
25164,1,4,-8,-8,-7,-7
25165,2,5,0.9868,5,4,1
25167,2,8,-0.4584,2,6,1
25168,2,8,0.1141,4,4,2
25170,2,8,0.7262,5,4,2
25171,2,6,0.0192,3,-8,-8
25173,1,3,-0.0128,3,5,1
25174,1,6,-0.589,2,-8,-8
25175,1,8,-0.0407,3,-8,1
25176,2,8,-0.3421,3,-7,-7
25177,2,8,-8,-8,4,3
25178,2,5,1.0395,5,4,-4
25179,1,-9,-8,-8,-8,1
25180,2,3,-0.1431,3,4,1
25181,2,8,0.1665,4,4,-8
25182,1,8,0.5794,5,-7,-7
25183,1,5,0.0745,4,-8,1
25184,2,6,0.7161,5,-7,-7
25185,1,8,-0.3242,3,-7,-8
25186,2,8,-0.7778,1,5,1
25187,2,3,0.5182,4,4,2
25188,1,6,-0.7592,1,6,2
25189,2,2,-0.0688,3,4,1
25190,1,6,1.3438,5,4,2
25192,2,5,-1.429,1,-8,2
25193,2,3,0.1843,4,6,-7
25194,1,8,-8,-8,6,1
25195,2,8,-0.6116,2,-7,-8
25196,2,8,-0.0884,3,4,2
25197,1,8,0.8497,5,4,3
25198,2,8,0.0506,4,6,-9
25199,1,-9,-8,-8,-8,1
25200,1,8,0.2797,4,6,-7
25201,2,8,0.1611,4,4,2
25202,2,2,-0.087,3,3,1
25203,2,6,2.0785,5,-8,2
25204,1,8,-0.8429,1,-7,-7
25205,1,6,-0.0946,3,-7,-7
25206,1,8,1.2409,5,5,2
25207,1,5,0.6785,5,4,2
25208,2,3,0.3263,4,5,-7
25209,1,2,-8,-8,-8,-7
25210,1,8,-0.3706,2,-8,2
25211,1,8,-0.4161,2,-7,2
25212,1,-9,-8,-8,-7,-7
25213,2,3,-0.5646,2,-7,1
25214,2,8,1.97,5,3,2
25215,1,8,-1.4796,1,-8,-8
25216,2,8,0.8115,5,2,2
25217,1,8,1.1217,5,5,2
25218,1,8,0.5989,5,-8,-8
25219,2,8,-0.2751,3,4,1
25220,1,3,-1.2098,1,-7,-7
25221,1,2,1.7198,5,4,1
25222,2,8,-0.6665,2,-7,-7
25223,2,8,0.984,5,-7,3
25224,1,8,0.5648,5,4,1
25225,1,3,-0.1237,3,-8,-8
25226,2,6,-0.874,1,4,2
25227,1,8,0.0768,4,-7,-7
25229,2,3,0.9322,5,-8,1
25230,1,8,0.526,4,-8,-8
25231,2,8,-0.8179,1,-7,1
25233,2,8,-0.056,3,4,1
25234,1,2,0.5971,5,4,1
25236,1,-9,-8,-8,-8,3
25237,1,2,-0.5668,2,6,-7
25239,2,2,0.6707,5,4,2
25240,2,8,-0.0735,3,6,1
25241,1,2,0.5419,4,4,2
25243,2,8,0.913,5,4,1
25244,2,6,-0.3886,2,6,1
25245,1,8,.7262999999999999,5,4,3
25246,2,8,1.0258,5,4,2
25247,2,5,0.1301,4,5,2
25248,1,2,-0.5711,2,-7,2
25249,2,8,0.4271,4,-8,-7
25250,2,5,0.0773,4,5,-8
25251,2,5,-0.1996,3,3,-8
25252,2,5,-0.6363,2,4,-7
25253,2,8,0.3217,4,4,-8
25254,2,8,0.497,4,5,1
25255,1,8,0.2945,4,-8,-8
25256,2,8,1.3157,5,4,2
25257,1,8,-0.0738,3,-7,-8
25258,2,8,0.255,4,5,-7
25259,2,3,-8,-8,-7,-7
25260,2,8,1.1154,5,4,1
25261,2,8,0.5752,5,-7,-7
25262,2,4,-8,-8,6,-7
25263,2,5,-0.7429,1,-7,-8
25264,1,3,-8,-8,6,1
25265,2,6,0.2252,4,2,1
25266,1,6,0.2706,4,-8,-8
25267,2,3,0.7623,5,4,1
25268,2,8,0.7605,5,4,2
25269,2,6,0.7533,5,4,2
25270,1,-9,-8,-8,6,1
25271,2,8,0.1969,4,-7,-7
25272,1,4,-1.2871,1,-8,-8
25273,2,6,0.6089,5,4,1
25274,1,5,-1.2803,1,-7,-7
25275,2,5,1.2962,5,4,2
25276,2,8,-0.0698,3,-7,-8
25277,1,8,-1.3329,1,-8,-7
25278,1,8,0.2657,4,3,3
25279,1,8,-0.2952,3,-7,-7
25280,2,8,-0.8455,1,-7,-7
25281,1,8,0.1066,4,-7,-8
25282,1,5,-0.0679,3,-7,-7
25283,1,8,-0.2739,3,-8,-8
25284,2,8,1.4303,5,4,-8
25285,1,6,0.658,5,4,3
25286,1,7,-0.7626,1,-8,-7
25287,1,8,-0.2358,3,4,3
25288,1,8,-0.4663,2,-7,-7
25289,1,5,-0.6054,2,2,2
25290,2,8,0.984,5,4,-4
25293,1,8,-0.5573,2,6,2
25294,1,8,-8,-8,-7,-7
25295,2,5,-0.5812,2,6,3
25296,1,8,-0.4434,2,4,-8
25297,2,5,-0.6574,2,-8,-8
25299,2,8,0.5851,5,4,1
25300,2,8,1.0762,5,5,3
25301,2,8,-0.2125,3,5,1
25302,1,2,0.4457,4,6,2
25303,2,3,-1.2803,1,6,-8
25304,1,8,-0.8455,1,-8,-8
25305,1,8,-0.0417,3,-7,3
25306,2,2,-0.8455,1,-8,-8
25307,2,3,-0.1822,3,4,1
25309,1,8,2.4477,5,-8,1
25310,2,3,-0.0103,3,4,1
25311,2,2,0.97,5,-8,-8
25312,2,8,0.211,4,-7,-7
25313,2,8,-0.4016,2,-7,-7
25314,2,4,-8,-8,4,-8
25315,1,3,-0.7751,1,6,-8
25316,2,3,-0.3273,3,-7,-8
25317,1,8,-0.5803,2,-9,-7
25318,1,8,1.4719,5,4,1
25319,2,8,0.6836,5,6,1
25320,1,6,-0.6994,2,-7,-7
25322,2,5,-0.43,2,4,1
25323,2,8,1.7022,5,4,-9
25324,2,8,0.8642,5,4,-9
25325,2,5,-0.4615,2,6,-4
25326,2,5,0.8263,5,4,2
25327,2,5,0.3593,4,-7,-7
25328,2,3,0.0173,3,2,1
25329,1,8,0.4319,4,-8,3
25330,2,8,0.519,4,-7,-7
25331,2,8,-0.2226,3,5,3
25332,2,8,0.0653,4,-7,-8
25333,1,5,-0.6791,2,-8,1
25334,1,8,-0.494,2,-8,-8
25335,2,6,-0.4348,2,4,1
25337,1,8,0.2512,4,4,2
25338,2,6,-0.0046,3,6,1
25339,2,3,-0.3038,3,-8,1
25340,1,8,0.0884,4,4,1
25341,1,6,0.6796,5,4,-8
25342,1,2,.6326000000000001,5,-8,-8
25343,2,6,0.4824,4,4,3
25344,2,8,-0.3596,2,-8,-8
25345,1,8,-1.1012,1,-7,-8
25346,2,8,1.0698,5,4,1
25347,2,8,-0.2335,3,-8,-8
25348,2,8,0.1543,4,4,3
25349,2,-9,-8,-8,6,-4
25350,1,-9,-8,-8,4,2
25351,1,5,-0.269,3,4,1
25352,2,8,-0.324,3,-8,-8
25353,1,2,-0.6934,2,4,1
25354,1,8,-0.178,3,-7,-8
25355,1,8,1.4976,5,4,1
25356,2,6,0.3012,4,-8,-7
25357,2,3,-0.0095,3,-8,-4
25358,2,8,0.7138,5,2,2
25359,1,6,0.5232,4,5,-7
25360,1,5,0.7521,5,-8,2
25361,1,5,-0.1642,3,6,1
25362,1,8,0.093,4,-8,-7
25363,2,-9,-8,-8,4,3
25364,1,8,.5175999999999999,4,4,2
25365,2,8,-0.4036,2,2,-8
25366,2,8,0.8204,5,4,1
25367,1,3,0.1554,4,-7,-7
25368,1,8,-0.1581,3,4,1
25369,2,2,1.3395,5,4,1
25370,2,8,-0.1005,3,6,1
25371,2,8,1.2058,5,4,1
25372,1,8,0.0745,4,-8,-8
25373,1,8,-0.1993,3,4,1
25374,1,2,0.5988,5,4,3
25375,1,3,-8,-8,-7,-7
25376,1,5,0.4239,4,-7,2
25377,1,2,0.4073,4,5,3
25378,1,5,-1.2699,1,-8,-8
25379,2,8,-0.6333,2,6,1
25380,1,3,0.9295,5,-7,-9
25381,1,8,-0.3038,3,-8,-7
25382,2,8,0.0301,3,6,1
25383,2,8,-0.0389,3,2,-8
25384,2,5,-1.1487,1,2,3
25385,2,3,-1.2098,1,4,1
25388,1,2,-0.1386,3,-8,-9
25389,1,8,-0.28,3,-7,-7
25390,2,6,-0.382,2,-8,-7
25391,2,8,0.9651,5,4,2
25392,1,8,.8080000000000001,5,4,2
25393,2,8,0.1816,4,-7,-8
25394,1,8,0.787,5,4,2
25395,2,8,-1.6616,1,-7,-8
25396,1,2,-0.5512,2,-8,-7
25397,2,3,0.6261,5,4,2
25398,2,5,1.0189,5,4,1
25399,1,-9,-8,-8,4,2
25400,1,8,0.2489,4,-7,-7
25401,2,8,0.0616,4,6,3
25402,1,6,-0.5007,2,6,2
25403,2,3,2.5668,5,4,2
25404,1,5,.5721000000000001,5,-8,2
25405,2,5,-0.3734,2,3,1
25407,2,8,-0.655,2,-8,-8
25409,1,6,0.6224,5,2,1
25410,2,5,-1.103,1,5,-4
25411,2,2,-0.4673,2,4,-4
25412,1,3,-1.2098,1,-7,-7
25413,2,8,-0.0051,3,-8,-7
25414,1,6,-0.1634,3,6,1
25415,2,8,-8,-8,-8,-8
25416,2,8,-0.1465,3,6,-9
25417,1,8,1.0215,5,6,-7
25419,2,8,0.255,4,-7,-8
25420,1,5,-0.9551,1,5,3
25421,1,8,-8,-8,2,1
25422,1,5,-1.5735,1,-8,-7
25423,2,5,-1.7157,1,-7,-7
25424,2,3,0.0656,4,3,1
25425,2,3,0.4363,4,-7,-7
25426,1,5,-0.5671,2,6,3
25427,1,-9,-8,-8,4,2
25428,2,8,-0.7751,1,-7,-7
25429,1,3,-0.0058,3,5,-4
25430,2,6,-0.4024,2,4,-8
25431,1,5,-8,-8,-7,-7
25432,2,8,0.1542,4,5,-8
25433,2,8,0.251,4,4,2
25434,2,8,-0.0111,3,-8,-8
25435,1,2,0.3693,4,4,-8
25436,2,5,-1.3329,1,-7,-8
25437,2,5,-0.5269,2,6,-7
25438,1,8,1.4727,5,-7,-7
25439,2,6,.6415999999999999,5,4,2
25441,2,6,0.0735,4,4,1
25442,2,-9,-8,-8,4,1
25443,2,3,0.7863,5,-8,1
25444,1,8,0.3221,4,-8,-7
25445,1,5,-0.3558,2,-8,1
25446,2,8,-0.1467,3,-8,2
25447,1,8,0.2406,4,4,-7
25448,2,8,0.1676,4,4,1
25449,1,8,0.673,5,4,1
25450,1,8,-0.1293,3,-7,2
25452,2,6,-0.5592,2,-8,-8
25453,2,2,0.0026,3,-8,-8
25454,2,6,.6195000000000001,5,-8,-7
25455,2,3,0.7564,5,-7,-8
25456,1,8,0.3879,4,5,-4
25457,1,2,-1.1272,1,5,2
25458,1,-9,-8,-8,-8,2
25459,1,4,0.466,4,4,-7
25461,2,8,0.6834,5,5,-9
25462,2,-9,-8,-8,-8,1
25463,2,8,0.7325,5,4,2
25464,2,8,-0.5184,2,-7,-7
25465,2,-9,-8,-8,4,1
25466,1,8,0.4462,4,-7,-7
25467,1,8,-0.0796,3,5,3
25468,1,3,-0.1707,3,-8,-7
25469,2,5,-0.5386,2,4,2
25470,2,5,-0.3362,3,3,3
25471,2,8,2.0218,5,4,2
25472,2,5,-0.7955,1,-8,-8
25473,2,5,0.4407,4,4,3
25474,1,8,.8241000000000001,5,-8,2
25475,2,3,0.0196,3,4,1
25476,1,3,-1.1012,1,-8,-8
25477,2,8,-0.7751,1,2,2
25478,2,6,0.4858,4,6,3
25480,1,8,.6366000000000001,5,4,2
25481,2,3,-0.6574,2,-7,-7
25482,1,8,-0.0846,3,-8,-8
25483,2,8,0.0989,4,4,1
25484,2,3,-8,-8,-7,-7
25486,2,6,-0.3534,2,-7,-7
25487,1,2,-8,-8,5,-8
25488,2,8,0.2031,4,-8,-8
25489,1,5,-0.7757,1,-8,-9
25490,2,3,-0.1375,3,2,3
25491,2,8,-0.0054,3,6,-9
25492,2,8,-0.7281,1,-7,-7
25493,2,6,-0.0884,3,-7,3
25494,2,8,0.6485,5,-7,-7
25495,1,5,0.0635,4,-7,-7
25496,1,8,0.6117,5,4,2
25497,2,8,-0.2765,3,-7,-7
25498,1,5,0.3318,4,-8,-8
25499,2,8,1.1903,5,4,1
25500,1,8,0.8743,5,4,3
25501,1,3,0.3919,4,-7,2
25503,2,3,-0.884,1,4,1
25504,1,6,-0.3064,3,-9,-8
25505,1,8,-0.1915,3,-8,1
25506,2,7,0.295,4,-8,-8
25508,2,5,-0.6051,2,6,-8
25509,1,8,0.7553,5,4,2
25510,2,8,1.0222,5,6,2
25511,1,8,0.1651,4,-8,-8
25512,1,5,-0.6774,2,6,-8
25513,1,8,-0.0643,3,-7,-7
25514,1,8,-0.5434,2,4,-7
25516,1,8,-0.4214,2,4,2
25517,1,3,0.1865,4,-7,-8
25518,1,8,-0.5393,2,-8,-8
25519,2,3,-0.6328,2,3,-4
25520,2,8,0.9456,5,4,2
25521,1,8,0.2732,4,2,-8
25522,1,2,0.9798,5,4,3
25523,1,5,-0.0236,3,-7,-8
25524,1,-9,-8,-8,-8,-8
25525,2,8,0.2023,4,4,1
25526,1,8,-0.0072,3,-8,-8
25527,1,3,-8,-8,4,1
25528,1,5,1.179,5,4,2
25529,1,-9,-8,-8,2,3
25530,2,5,-0.0049,3,5,3
25531,1,8,-0.6231,2,-7,-7
25532,1,5,0.3907,4,5,-8
25533,1,5,-0.7329,1,-8,-8
25534,1,3,-8,-8,-8,-8
25535,1,2,-1.7157,1,5,3
25536,1,8,1.013,5,4,2
25537,1,8,-0.128,3,-7,-7
25538,2,8,-0.4293,2,-8,-8
25539,2,3,-0.5189,2,-7,-7
25540,2,5,1.0407,5,4,2
25541,2,8,-0.7751,1,-8,-8
25542,1,3,-0.0428,3,-7,3
25543,1,8,-0.5256,2,-8,-7
25544,2,-9,-8,-8,6,1
25545,1,8,-0.3819,2,4,2
25546,1,8,0.8541,5,4,1
25547,1,6,-0.2338,3,-8,-8
25548,1,8,0.0341,3,-7,-7
25549,2,8,-0.6333,2,4,1
25550,1,-9,-8,-8,4,2
25551,2,8,-1.1824,1,-7,-7
25552,1,6,-0.652,2,6,1
25553,2,3,-0.0861,3,-8,-8
25555,1,8,0.4438,4,4,1
25556,1,8,1.5764,5,2,2
25557,2,3,0.0027,3,6,3
25558,2,2,-8,-8,-8,-8
25559,2,8,1.2556,5,4,2
25560,1,8,0.1317,4,-8,-8
25561,2,3,0.1116,4,4,1
25562,2,8,-1.6616,1,-8,-8
25563,1,2,-8,-8,5,-9
25564,1,5,-0.0389,3,-7,-7
25565,1,8,-0.6883,2,-8,-8
25566,1,8,-1.5209,1,-7,-7
25567,1,-9,-8,-8,-7,-7
25568,2,3,-0.5169,2,-8,-7
25569,1,3,-1.245,1,-8,-9
25571,2,8,-0.7156,2,4,-8
25572,2,8,-0.4202,2,-8,-8
25573,1,5,-0.6533,2,-8,-8
25574,1,3,0.3048,4,4,2
25575,2,2,-0.2066,3,-8,1
25576,1,7,.7445000000000001,5,4,1
25577,1,8,0.2422,4,-8,-8
25578,1,3,0.8302,5,-7,2
25580,1,8,0.1628,4,-7,2
25582,2,8,1.9964,5,4,1
25583,1,5,1.9543,5,-8,-7
25584,2,8,2.5214,5,4,1
25585,1,8,0.3692,4,-8,-8
25586,1,8,-0.1449,3,6,1
25587,2,6,-0.1223,3,-7,-7
25588,2,5,-0.449,2,-7,-7
25589,1,5,-0.958,1,-7,-8
25590,1,8,-0.4584,2,5,1
25591,2,8,0.0735,4,6,-7
25592,1,6,1.1164,5,4,1
25593,1,6,-0.0922,3,-8,-7
25594,1,8,-0.5303,2,-7,-7
25595,2,5,-0.6267,2,-7,-7
25596,1,8,1.2003,5,6,2
25597,1,8,2.1586,5,-8,2
25598,1,3,0.5447,5,-8,-8
25599,1,8,1.97,5,4,2
25600,1,8,.9441000000000001,5,4,3
25601,1,5,-1.6616,1,5,1
25602,2,8,0.9927,5,4,1
25603,1,2,0.5758,5,4,2
25605,2,3,0.0827,4,4,-8
25607,1,2,0.602,5,4,2
25609,2,8,-0.2226,3,-8,2
25610,1,8,-0.0818,3,4,2
25611,2,8,0.3707,4,5,3
25612,2,6,-0.5436,2,6,2
25613,2,3,-0.7259,1,-8,-8
25614,2,4,-8,-8,-8,-8
25615,2,8,0.2761,4,-8,-8
25616,2,5,-0.4907,2,5,2
25617,1,8,1.5383,5,4,2
25618,2,5,-0.6119,2,-7,-8
25619,1,8,0.2303,4,4,3
25620,2,8,-1.3178,1,3,-8
25621,1,8,-0.0412,3,-9,2
25622,1,5,-0.3332,3,6,2
25623,2,5,0.1828,4,-8,2
25624,1,8,.9016999999999999,5,4,1
25625,1,8,1.4226,5,4,2
25626,1,8,0.3462,4,-8,-4
25627,2,6,0.1084,4,4,2
25628,1,8,0.6613,5,-8,2
25629,2,8,-8,-8,-7,-7
25630,2,8,0.3826,4,-8,2
25631,2,8,.5358000000000001,4,5,2
25633,1,8,0.5693,5,-8,-7
25634,1,4,-8,-8,-8,-8
25635,2,-9,-8,-8,-8,-8
25636,2,8,0.3294,4,4,-4
25637,1,8,2.5308,5,4,1
25638,1,5,0.3882,4,-8,2
25639,2,3,-8,-8,-7,-7
25640,1,6,-0.8546,1,5,3
25641,2,8,-0.1475,3,2,1
25642,2,3,-0.3118,3,6,-8
25643,1,8,0.7126,5,-7,-7
25644,1,6,1.1973,5,4,1
25645,2,5,-0.7228,1,-8,2
25646,2,8,0.2442,4,6,-8
25647,2,5,-0.4542,2,4,3
25648,2,2,-8,-8,5,2
25649,2,8,1.3854,5,4,1
25650,1,5,-0.6851,2,4,2
25652,1,8,-0.4136,2,5,2
25653,2,8,-0.2876,3,4,3
25654,2,8,0.9487,5,2,2
25655,2,6,-0.6232,2,5,-8
25656,1,8,0.508,4,-7,-7
25657,2,8,-0.3545,2,-7,-7
25658,1,8,-0.482,2,-7,-7
25659,1,8,0.188,4,4,2
25660,1,5,-0.6665,2,-7,1
25661,2,5,0.3779,4,4,3
25662,2,8,-8,-8,4,1
25663,2,2,-0.5286,2,5,-8
25664,1,5,-1.1348,1,-8,2
25665,2,3,-1.7526,1,-8,-8
25667,2,3,-0.832,1,3,-8
25668,1,8,-0.0992,3,4,2
25669,2,8,-0.3465,2,5,1
25670,1,5,-0.5127,2,-7,2
25671,1,6,-0.3394,3,4,2
25672,2,3,.7354000000000001,5,-8,1
25673,1,8,-0.2193,3,-8,1
25674,1,6,0.3478,4,-7,-7
25675,1,8,-0.5687,2,5,2
25676,2,8,-0.6116,2,5,-7
25677,1,-9,-8,-8,-7,-7
25678,1,8,0.2273,4,6,1
25679,1,2,-0.8298,1,4,1
25680,2,8,-0.6895,2,6,-8
25681,1,3,-0.817,1,-8,-7
25682,2,5,-0.3774,2,-7,-7
25683,2,6,0.9601,5,4,1
25684,1,2,-8,-8,4,-8
25685,2,3,-0.3312,3,4,3
25686,2,4,-0.363,2,-8,-8
25687,2,8,-0.3307,3,-7,-7
25688,2,6,-0.8227,1,6,2
25689,2,8,-0.1263,3,4,1
25690,2,-9,-8,-8,4,2
25691,1,6,-0.3332,3,-8,-7
25692,2,3,-8,-8,-7,-7
25693,2,8,.6366000000000001,5,4,1
25694,1,5,0.2305,4,2,3
25695,2,8,0.7604,5,4,3
25696,1,8,-0.3004,3,4,-8
25697,1,8,-0.484,2,-7,-7
25698,2,3,-0.8455,1,-7,2
25699,1,6,1.8857,5,-8,3
25700,2,8,-0.3755,2,-8,-8
25701,2,8,0.7772,5,4,2
25702,2,8,0.6891,5,2,2
25703,2,5,-0.3526,2,-8,1
25704,2,8,1.1568,5,6,2
25705,2,8,-0.6423,2,4,1
25706,1,8,1.2689,5,4,3
25707,2,5,-1.3178,1,6,-7
25708,2,5,-0.6057,2,-7,-4
25709,2,8,-0.1484,3,-7,2
25710,1,8,0.3692,4,4,-9
25711,1,6,-0.6637,2,-8,-7
25712,1,8,0.2649,4,6,1
25713,2,5,-1.3379,1,6,-8
25714,1,2,0.9226,5,4,2
25715,1,8,0.8303,5,4,2
25716,2,8,1.2119,5,4,2
25717,2,3,0.1281,4,6,-7
25718,2,8,-0.5436,2,-7,-9
25719,1,-9,-8,-8,-7,-8
25720,2,8,0.353,4,-8,-8
25721,2,2,-0.5205,2,4,-8
25722,1,8,0.0747,4,6,1
25723,2,5,0.471,4,6,-8
25724,2,8,0.8275,5,2,-8
25725,2,2,0.3362,4,4,2
25726,1,8,-0.3935,2,-8,-7
25727,2,8,0.598,5,4,-8
25728,1,8,-0.7259,1,2,1
25729,2,8,-0.2985,3,6,2
25730,1,8,1.2607,5,4,2
25731,2,6,0.8178,5,4,2
25732,1,8,0.1951,4,5,3
25733,1,8,-0.167,3,-8,-8
25734,2,8,.9419999999999999,5,-8,-8
25735,1,8,-0.3554,2,-8,-8
25736,1,8,-0.5278,2,-8,-8
25737,1,5,-0.5465,2,5,-7
25738,2,4,-8,-8,-7,-8
25739,2,2,1.6844,5,5,2
25740,2,8,-0.1215,3,5,1
25741,2,5,-1.6176,1,-8,-8
25742,2,5,-0.6655,2,-7,-8
25743,2,8,1.2962,5,4,2
25744,1,2,0.2563,4,-7,-7
25745,2,2,0.3806,4,-8,1
25746,1,8,0.1098,4,-7,-7
25748,2,4,-1.0067,1,3,-7
25749,2,3,-0.6665,2,4,1
25750,1,8,0.8066,5,-8,-8
25751,2,8,0.6364,5,4,1
25752,1,8,-0.5628,2,-8,-8
25753,1,8,0.0497,3,6,-7
25754,1,5,0.005,3,5,-8
25755,1,8,-0.0473,3,-7,-8
25756,2,5,0.3891,4,4,1
25757,2,4,-8,-8,2,1
25758,1,-9,-8,-8,3,-7
25759,1,3,-1.245,1,-7,-8
25760,1,8,0.0799,4,3,2
25761,2,3,0.1172,4,4,-8
25762,1,5,-1.0035,1,-8,-7
25763,2,8,1.1397,5,4,3
25764,1,3,-0.3733,2,-8,-9
25765,2,3,-0.1056,3,-8,-8
25766,2,8,-0.3746,2,6,-4
25767,2,6,1.1622,5,4,-8
25768,1,5,-0.269,3,-8,-7
25769,2,8,.8856000000000001,5,4,1
25770,2,8,-0.6504,2,3,-7
25771,1,8,1.8929,5,4,1
25772,1,8,0.348,4,-8,-8
25773,1,8,-0.5006,2,-8,-7
25774,1,8,-0.0102,3,-8,-7
25775,1,8,-0.0153,3,-8,-7
25776,1,8,0.9811,5,-8,-9
25777,2,8,0.6973,5,4,1
25778,1,4,0.5099,4,4,1
25780,2,5,1.0656,5,4,1
25781,2,7,-0.1885,3,-8,-8
25782,2,2,1.9489,5,4,1
25783,1,8,0.8442,5,-8,2
25784,1,2,-8,-8,4,1
25785,2,8,-1.0635,1,4,1
25786,2,3,-0.8455,1,-8,2
25787,2,8,0.7814,5,-8,2
25788,1,2,-8,-8,5,-7
25790,2,5,-1.3077,1,6,-7
25791,1,2,-0.6206,2,4,1
25792,2,5,-0.9512,1,-7,-7
25794,1,6,-0.0645,3,-8,2
25795,1,2,0.353,4,4,1
25796,2,8,-0.7062,2,-7,2
25797,2,5,-0.1237,3,5,1
25798,2,3,-0.4542,2,-7,-9
25799,2,8,-0.0849,3,6,1
25800,1,5,-0.6923,2,-7,-8
25801,1,4,-1.2877,1,6,3
25803,2,4,-0.8396,1,-7,-8
25804,1,8,-0.9271,1,-8,-8
25805,1,2,1.1448,5,6,-7
25806,1,-9,-8,-8,6,3
25807,2,2,-8,-8,-8,-8
25808,2,5,0.5309,4,-7,-7
25809,2,6,1.4817,5,4,1
25810,2,3,-1.0419,1,-7,3
25811,1,8,-0.6225,2,-7,-7
25812,1,3,-0.5621,2,-8,-7
25813,2,1,0.1448,4,4,1
25814,2,2,0.1807,4,4,-4
25815,2,8,0.7982,5,4,2
25816,2,8,0.2982,4,-8,-9
25817,1,8,0.5036,4,4,2
25818,2,3,-0.2141,3,4,3
25819,1,8,0.5524,5,6,-8
25820,1,2,0.4508,4,4,-4
25821,1,8,0.4438,4,-8,-8
25822,1,8,-0.3581,2,-8,-7
25823,2,8,0.9135,5,4,-8
25827,2,8,0.0341,3,-8,-8
25828,1,8,1.9142,5,4,-8
25830,2,6,0.2562,4,6,1
25831,1,5,-0.3769,2,-8,-7
25832,1,6,-8,-8,4,2
25833,1,8,0.6703,5,-8,-8
25834,2,8,0.0463,3,4,2
25835,1,3,-1.3048,1,-8,-7
25836,1,8,0.2926,4,2,1
25837,2,8,-0.5458,2,4,-8
25838,2,8,0.3115,4,4,3
25839,1,8,1.1856,5,-8,-8
25840,1,8,0.1518,4,4,-8
25841,2,8,-1.5501,1,-7,-7
25842,1,8,0.0865,4,4,2
25843,1,5,-0.1237,3,5,2
25844,2,7,-0.4024,2,6,2
25845,2,4,-8,-8,-7,-4
25846,2,8,-1.0462,1,-7,-7
25847,1,5,-1.355,1,-8,-8
25848,1,8,0.3474,4,6,3
25850,1,8,0.798,5,-8,-7
25851,1,-9,-8,-8,2,1
25852,2,8,-0.4551,2,-8,2
25853,1,2,-0.3588,2,4,-9
25854,2,8,0.6276,5,5,1
25855,1,8,0.1515,4,-7,-7
25856,1,5,-1.7526,1,-8,-8
25857,1,5,0.3094,4,-7,-7
25859,1,3,-1.1461,1,-7,-7
25860,2,2,0.8305,5,4,3
25861,1,8,-0.832,1,-7,1
25862,2,6,0.4748,4,-7,-7
25863,1,8,-0.7524,1,-7,2
25864,2,3,-0.5301,2,5,1
25865,1,5,-0.873,1,5,2
25866,2,8,0.6924,5,5,3
25867,1,8,-0.4605,2,6,2
25868,2,8,0.0589,4,4,2
25869,2,5,-0.3545,2,4,1
25870,2,8,0.2344,4,4,1
25871,2,2,0.009,3,4,1
25872,2,5,-0.9124,1,-7,-8
25873,1,8,0.4976,4,6,-8
25874,1,2,0.4265,4,6,2
25875,1,8,-0.5628,2,6,-7
25876,1,6,0.0881,4,-8,-8
25877,2,8,0.0962,4,4,1
25878,1,8,0.2028,4,-7,-8
25879,2,3,0.1407,4,-7,-7
25880,1,8,-0.3312,3,6,3
25881,2,8,0.3202,4,4,2
25882,2,5,-1.7157,1,-8,-8
25883,1,3,0.585,5,-8,3
25884,2,5,-0.6665,2,-7,2
25885,2,8,0.4409,4,4,2
25886,2,8,-0.0967,3,6,-8
25887,1,8,0.8627,5,-8,2
25888,2,4,-8,-8,-8,-8
25889,1,6,-1.2803,1,-8,-7
25890,2,8,0.2685,4,4,2
25891,1,8,0.8524,5,4,2
25892,1,5,-1.0215,1,-7,-7
25893,2,8,-1.1038,1,3,-7
25894,2,8,-0.178,3,-7,1
25895,2,8,0.5689,5,4,2
25896,1,7,0.378,4,-8,-7
25897,1,5,0.8905,5,-8,-8
25898,2,8,0.1267,4,-8,-8
25899,2,8,-0.0297,3,4,1
25900,2,8,0.0502,4,4,1
25901,1,5,-0.6534,2,-8,-8
25902,2,8,0.3782,4,4,1
25903,1,5,-0.2656,3,6,-7
25904,1,6,-8,-8,2,1
25905,1,4,-0.4125,2,5,-7
