academicyr,unitid,cc2010,grantlow
2010,167455,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,174437,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,175430,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,168227,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,174385,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,212106,16. RU/H: Research Universities (high research activity),
2010,214069,19. Master's M: Master's Colleges and Universities (medium programs),
2010,399911,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,183974,19. Master's M: Master's Colleges and Universities (medium programs),
2010,214883,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,230621,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,176406,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,117946,18. Master's L: Master's Colleges and Universities (larger programs),
2010,157216,19. Master's M: Master's Colleges and Universities (medium programs),
2010,142294,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,131803,18. Master's L: Master's Colleges and Universities (larger programs),
2010,166683,15. RU/VH: Research Universities (very high research activity),
2010,164270,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,177214,19. Master's M: Master's Colleges and Universities (medium programs),
2010,151810,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,440590,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,433536,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,144281,19. Master's M: Master's Colleges and Universities (medium programs),
2010,178305,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,198215,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,454184,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,238333,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,197708,15. RU/VH: Research Universities (very high research activity),
2010,125727,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,178767,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,220215,19. Master's M: Master's Colleges and Universities (medium programs),
2010,125231,17. DRU: Doctoral/Research Universities,
2010,206279,17. DRU: Doctoral/Research Universities,
2010,181543,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,228486,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,198969,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,179070,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,134237,18. Master's L: Master's Colleges and Universities (larger programs),
2010,231554,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,192192,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,157377,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,217536,19. Master's M: Master's Colleges and Universities (medium programs),
2010,151786,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,164924,16. RU/H: Research Universities (high research activity),
2010,138293,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,131283,16. RU/H: Research Universities (high research activity),
2010,197230,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,193900,15. RU/VH: Research Universities (very high research activity),
2010,160755,15. RU/VH: Research Universities (very high research activity),
2010,179159,16. RU/H: Research Universities (high research activity),
2010,212577,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,203775,19. Master's M: Master's Colleges and Universities (medium programs),
2010,102234,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,156286,18. Master's L: Master's Colleges and Universities (larger programs),
2010,236133,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,442569,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,231068,18. Master's L: Master's Colleges and Universities (larger programs),
2010,220941,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,167835,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,156541,19. Master's M: Master's Colleges and Universities (medium programs),
2010,134945,19. Master's M: Master's Colleges and Universities (medium programs),
2010,216852,17. DRU: Doctoral/Research Universities,
2010,217934,19. Master's M: Master's Colleges and Universities (medium programs),
2010,172264,19. Master's M: Master's Colleges and Universities (medium programs),
2010,185572,18. Master's L: Master's Colleges and Universities (larger programs),
2010,177418,18. Master's L: Master's Colleges and Universities (larger programs),
2010,144050,15. RU/VH: Research Universities (very high research activity),
2010,206835,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,189088,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,182980,19. Master's M: Master's Colleges and Universities (medium programs),
2010,181330,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,183275,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,202480,16. RU/H: Research Universities (high research activity),
2010,440299,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,168005,18. Master's L: Master's Colleges and Universities (larger programs),
2010,384254,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,227331,17. DRU: Doctoral/Research Universities,
2010,155335,18. Master's L: Master's Colleges and Universities (larger programs),
2010,216694,18. Master's L: Master's Colleges and Universities (larger programs),
2010,152600,18. Master's L: Master's Colleges and Universities (larger programs),
2010,184612,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,199306,18. Master's L: Master's Colleges and Universities (larger programs),
2010,184773,18. Master's L: Master's Colleges and Universities (larger programs),
2010,217165,19. Master's M: Master's Colleges and Universities (medium programs),
2010,438151,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,239105,17. DRU: Doctoral/Research Universities,
2010,186432,18. Master's L: Master's Colleges and Universities (larger programs),
2010,217624,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,188340,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,152673,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,232256,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,192448,18. Master's L: Master's Colleges and Universities (larger programs),
2010,137564,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,100690,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,157863,18. Master's L: Master's Colleges and Universities (larger programs),
2010,219790,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,167251,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,231828,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,135063,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,145725,16. RU/H: Research Universities (high research activity),
2010,207458,18. Master's L: Master's Colleges and Universities (larger programs),
2010,178369,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,173452,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,136950,18. Master's L: Master's Colleges and Universities (larger programs),
2010,190114,18. Master's L: Master's Colleges and Universities (larger programs),
2010,399869,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,188182,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,434539,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,367024,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,190372,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,148487,18. Master's L: Master's Colleges and Universities (larger programs),
2010,161563,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,147244,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,153418,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,161086,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,189705,18. Master's L: Master's Colleges and Universities (larger programs),
2010,234915,18. Master's L: Master's Colleges and Universities (larger programs),
2010,222178,18. Master's L: Master's Colleges and Universities (larger programs),
2010,134079,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,220710,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,157809,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,141237,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,190099,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,191241,16. RU/H: Research Universities (high research activity),
2010,191621,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,138868,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,220516,19. Master's M: Master's Colleges and Universities (medium programs),
2010,133979,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,150145,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,190044,16. RU/H: Research Universities (high research activity),
2010,191968,18. Master's L: Master's Colleges and Universities (larger programs),
2010,150172,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,203368,18. Master's L: Master's Colleges and Universities (larger programs),
2010,172866,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,132602,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,198899,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,153375,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,437325,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,139630,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,233301,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,239080,18. Master's L: Master's Colleges and Universities (larger programs),
2010,157757,17. DRU: Doctoral/Research Universities,
2010,151458,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,164720,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,215099,18. Master's L: Master's Colleges and Universities (larger programs),
2010,131450,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,193399,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,451060,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,237783,19. Master's M: Master's Colleges and Universities (medium programs),
2010,193584,18. Master's L: Master's Colleges and Universities (larger programs),
2010,193645,18. Master's L: Master's Colleges and Universities (larger programs),
2010,229780,18. Master's L: Master's Colleges and Universities (larger programs),
2010,101693,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,239512,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,192749,18. Master's L: Master's Colleges and Universities (larger programs),
2010,154527,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,141644,18. Master's L: Master's Colleges and Universities (larger programs),
2010,147828,18. Master's L: Master's Colleges and Universities (larger programs),
2010,231785,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,150534,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,156408,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,195164,18. Master's L: Master's Colleges and Universities (larger programs),
2010,211440,15. RU/VH: Research Universities (very high research activity),
2010,174914,17. DRU: Doctoral/Research Universities,
2010,170532,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,195234,18. Master's L: Master's Colleges and Universities (larger programs),
2010,146481,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,163976,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,169716,18. Master's L: Master's Colleges and Universities (larger programs),
2010,121150,17. DRU: Doctoral/Research Universities,
2010,231651,17. DRU: Doctoral/Research Universities,
2010,217235,18. Master's L: Master's Colleges and Universities (larger programs),
2010,196592,18. Master's L: Master's Colleges and Universities (larger programs),
2010,216278,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,144962,19. Master's M: Master's Colleges and Universities (medium programs),
2010,196866,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,153126,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,210492,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,217961,19. Master's M: Master's Colleges and Universities (medium programs),
2010,197133,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,154101,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,164632,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,148131,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,191931,18. Master's L: Master's Colleges and Universities (larger programs),
2010,234207,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,122843,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,369905,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,197911,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,137546,18. Master's L: Master's Colleges and Universities (larger programs),
2010,197984,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,154493,19. Master's M: Master's Colleges and Universities (medium programs),
2010,228343,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,447050,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,147660,19. Master's M: Master's Colleges and Universities (medium programs),
2010,163578,18. Master's L: Master's Colleges and Universities (larger programs),
2010,107558,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,220613,19. Master's M: Master's Colleges and Universities (medium programs),
2010,137801,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,198385,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,181604,20. Master's S: Master's Colleges and Universities (smaller programs),
2010,164492,19. Master's M: Master's Colleges and Universities (medium programs),
2010,230825,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,260813,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2010,198613,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,176479,18. Master's L: Master's Colleges and Universities (larger programs),
2010,128902,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2010,439288,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2010,122612,17. DRU: Doctoral/Research Universities,
2010,363934,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
