State,fy,state_abbrev,fips,lnnetut,lnstateap,lnfte,lnperinc
WYOMING,1993,WY,56,17.210018,18.72743,9.9990253,9.1757488
WYOMING,1994,WY,56,17.330036,18.725958,9.9804945,9.2205877
WYOMING,1995,WY,56,17.353567,18.752857,9.9767847,9.2671928
WYOMING,1996,WY,56,17.496862,18.787405,10.072598,9.3127165
WYOMING,1997,WY,56,17.590569,19.09116,9.952611,9.3830328
WYOMING,1998,WY,56,17.641975,19.027906,9.9559374,9.444068
WYOMING,1999,WY,56,17.73877,18.996368,10.066796,9.5117779
WYOMING,2000,WY,56,17.776825,19.040455,9.924221,9.5881605
WYOMING,2001,WY,56,17.828283,18.828362,9.9133387,9.6430311
WYOMING,2002,WY,56,17.60697,18.911894,9.9462595,9.6661186
WYOMING,2003,WY,56,17.705153,19.078539,9.988472,9.7238827
WYOMING,2004,WY,56,17.640503,19.116901,10.008973,9.7914381
WYOMING,2005,WY,56,17.704653,19.198345,10.017976,9.8863926
WYOMING,2006,WY,56,17.751087,19.341936,10.020514,10.033243
WYOMING,2007,WY,56,17.744415,19.439274,10.024333,10.096708
WYOMING,2008,WY,56,17.771568,19.487141,10.045594,10.186182
WYOMING,2009,WY,56,17.588863,19.606478,10.070184,10.105898
WYOMING,2010,WY,56,17.591276,19.545168,10.149839,10.158323
WYOMING,2011,WY,56,17.682821,19.768223,10.180798,10.252629
WYOMING,2012,WY,56,17.810686,19.638523,10.172522,10.336762
WYOMING,2013,WY,56,17.884613,19.764936,10.153039,10.334946
WYOMING,2014,WY,56,17.915752,19.681042,10.126071,10.405323
WYOMING,2015,WY,56,17.971199,19.747726,10.087528,10.417568
WYOMING,2016,WY,56,17.900383,19.853739,10.077941,10.370612
WYOMING,2017,WY,56,17.964214,19.76136,10.056209,10.393263
WYOMING,2018,WY,56,18.138042,19.739124,10.030076,10.459468
