fips,state_abbrev,state,fy,state_appropr,fte_enrollment,fed_relief
56,WY,WYOMING,1999,176776837,23548,
56,WY,WYOMING,2000,184531777,20419,
56,WY,WYOMING,2001,149844454,20198,0
56,WY,WYOMING,2002,163602323,20874,0
56,WY,WYOMING,2003,193404500,21774,0
56,WY,WYOMING,2004,200758054,22225,0
56,WY,WYOMING,2005,221003520,22426,0
56,WY,WYOMING,2006,246773759,22483,0
56,WY,WYOMING,2007,286617303,22569,0
56,WY,WYOMING,2008,297829284,23054,0
56,WY,WYOMING,2009,323250493,23628,0
56,WY,WYOMING,2010,298261301,25587,0
56,WY,WYOMING,2011,368019303,26392,40508405
56,WY,WYOMING,2012,322912184,26174,0
56,WY,WYOMING,2013,370009335,25669,0
56,WY,WYOMING,2014,338298727,24986,0
56,WY,WYOMING,2015,361906678,24042,0
56,WY,WYOMING,2016,406852376,23812,0
56,WY,WYOMING,2017,366934831,23300,0
56,WY,WYOMING,2018,356962968,22699,0
56,WY,WYOMING,2019,386469468,22194,0
56,WY,WYOMING,2020,381224106,21653,0
56,WY,WYOMING,2021,504922707,20947,121574159
56,WY,WYOMING,2022,344122802,20991,2288796
56,WY,WYOMING,2023,366320550,20867,12164257
56,WY,WYOMING,2024,409419622,20487,10323638
